user_pseudo_id,churned,xgb_churn_prob,lr_churn_prob,days_since_last_visit,total_sessions,total_orders,total_revenue,avg_order_value,avg_scroll_depth,intent_level_score,dropoff_reason_score,favorite_device,favorite_source,churn_risk_tier
uid_05193a3c,1,0.99888736,0.9965033017810042,92,3,1.0,44.99,44.99,0.575,4,5,mobile,email,High Risk
uid_05248b1d,1,0.99900514,0.9889406620770893,90,2,0.0,0.0,0.0,0.3333333333333333,4,5,desktop,referral,High Risk
uid_053a0bdc,0,0.30063295,0.2658945235986649,19,2,0.0,0.0,0.0,0.45999999999999996,2,1,desktop,instagram,Low Risk
uid_054651f4,1,0.99924743,0.9999381632789773,142,3,0.0,0.0,0.0,0.38666666666666666,2,2,mobile,instagram,High Risk
uid_054f5c68,1,0.85066724,0.7102440943993613,41,2,0.0,0.0,0.0,0.6749999999999999,5,4,desktop,direct,High Risk
uid_05509123,1,0.99954057,0.9979698764086151,78,5,1.0,21.99,21.99,0.44111111111111106,4,5,desktop,google,High Risk
uid_055afcc4,1,0.99919087,0.9706173171784589,68,3,0.0,0.0,0.0,0.466,4,2,mobile,referral,High Risk
uid_056a9d30,1,0.9992211,0.9849834249786005,85,2,0.0,0.0,0.0,0.435,2,1,desktop,instagram,High Risk
uid_056f67a9,1,0.9988815,0.9982223181593843,90,4,0.0,0.0,0.0,0.4657142857142857,4,3,desktop,direct,High Risk
uid_05703867,1,0.22757344,0.4607115045562924,33,2,0.0,0.0,0.0,0.5,1,1,mobile,instagram,Low Risk
uid_05797a5e,1,0.1723818,0.12520926306924335,5,3,0.0,0.0,0.0,0.41000000000000003,2,2,mobile,instagram,Low Risk
uid_059039b9,1,0.9990513,0.990187586633147,100,1,0.0,0.0,0.0,0.22,2,0,mobile,instagram,High Risk
uid_0593f4a8,1,0.9991722,0.9748039494336121,77,2,0.0,0.0,0.0,0.33999999999999997,2,1,mobile,instagram,High Risk
uid_059dc2b8,1,0.99919325,0.9989486531390562,111,3,0.0,0.0,0.0,0.415,4,5,mobile,referral,High Risk
uid_059ea785,1,0.8558164,0.8093831498650939,41,3,0.0,0.0,0.0,0.3325,2,2,mobile,instagram,High Risk
uid_05a41c7e,1,0.99913776,0.8694689748054041,46,3,0.0,0.0,0.0,0.2975,4,5,mobile,google,High Risk
uid_05b315bb,1,0.99912065,0.9390540448466256,66,2,0.0,0.0,0.0,0.4266666666666667,5,5,mobile,email,High Risk
uid_05b9acf0,1,0.9991635,0.991395606261954,83,3,0.0,0.0,0.0,0.2733333333333334,2,2,tablet,instagram,High Risk
uid_05c2ab88,1,0.16420785,0.18676492856595867,25,1,0.0,0.0,0.0,0.53,1,2,desktop,tiktok,Low Risk
uid_05ca5a1c,1,0.99912745,0.9899678569475804,87,2,0.0,0.0,0.0,0.42000000000000004,2,1,mobile,instagram,High Risk
uid_05cbfe17,1,0.99921393,0.846303297860977,51,2,0.0,0.0,0.0,0.33499999999999996,2,1,mobile,instagram,High Risk
uid_05da2ff5,1,0.9992461,0.9996794768991333,125,2,0.0,0.0,0.0,0.34199999999999997,5,3,mobile,direct,High Risk
uid_05ddf1a7,1,0.99921155,0.9905331941496484,87,2,0.0,0.0,0.0,0.30333333333333334,5,3,tablet,email,High Risk
uid_05e3e830,1,0.9988262,0.8397736745162543,57,1,0.0,0.0,0.0,0.6174999999999999,5,4,desktop,email,High Risk
uid_05f395ef,0,0.26736262,0.37512002738576433,14,4,0.0,0.0,0.0,0.4,4,5,mobile,referral,Low Risk
uid_05f4120f,1,0.9989579,0.9561850108096519,80,1,0.0,0.0,0.0,0.6825,4,5,mobile,google,High Risk
uid_05f8190f,1,0.99909806,0.986528750583059,84,2,0.0,0.0,0.0,0.41500000000000004,5,5,mobile,email,High Risk
uid_05f94995,1,0.9990532,0.9579053794778922,73,2,0.0,0.0,0.0,0.5175,4,5,desktop,referral,High Risk
uid_06037570,1,0.99863297,0.959502139669345,80,1,1.0,68.97,68.97,0.638,5,5,tablet,direct,High Risk
uid_0606541e,1,0.99918383,0.9926533072159144,83,3,0.0,0.0,0.0,0.382,3,4,desktop,google,High Risk
uid_060b5d32,1,0.48545521,0.43480074682378644,37,1,0.0,0.0,0.0,0.695,5,5,mobile,direct,Medium Risk
uid_0610025a,1,0.99042016,0.9435870133093855,45,5,0.0,0.0,0.0,0.32181818181818184,2,0,desktop,instagram,High Risk
uid_0610ea60,0,0.12986338,0.20002608198966718,17,2,1.0,71.97,71.97,0.4257142857142857,5,5,desktop,direct,Low Risk
uid_06175da7,1,0.9989704,0.9985067899966686,94,4,0.0,0.0,0.0,0.45375,2,2,desktop,instagram,High Risk
uid_061ad5e7,1,0.9990005,0.9999694450825375,164,1,0.0,0.0,0.0,0.46,4,4,mobile,google,High Risk
uid_061fc0e0,1,0.9989563,0.9988444368197332,111,2,0.0,0.0,0.0,0.3225,4,4,mobile,google,High Risk
uid_062e8a3e,1,0.99853885,0.9829905393177517,96,1,1.0,39.99,39.99,0.5375,4,5,mobile,referral,High Risk
uid_0630a073,1,0.99880505,0.9956577627240825,108,1,0.0,0.0,0.0,0.22999999999999998,1,0,tablet,instagram,High Risk
uid_06322f40,1,0.99906355,0.8243272305343289,57,2,1.0,24.99,24.99,0.6714285714285715,5,5,desktop,email,High Risk
uid_06356edb,1,0.9987759,0.9994450051123883,121,3,1.0,24.99,24.99,0.48444444444444446,4,5,mobile,google,High Risk
uid_06368953,1,0.25765833,0.31201017652801893,23,2,0.0,0.0,0.0,0.3433333333333333,2,2,mobile,instagram,Low Risk
uid_0636bdfa,1,0.9995541,0.9983522678166413,88,5,0.0,0.0,0.0,0.37,2,2,mobile,instagram,High Risk
uid_06395ffa,1,0.9987306,0.8718952229607712,67,1,0.0,0.0,0.0,0.59,1,2,mobile,tiktok,High Risk
uid_063af3cd,1,0.3459758,0.5081071241757628,42,1,0.0,0.0,0.0,0.355,3,1,mobile,email,Low Risk
uid_063e2b1f,0,0.4972071,0.5331224043923192,26,3,1.0,21.99,21.99,0.59,4,5,mobile,google,Medium Risk
uid_06423efc,1,0.43484634,0.6309735901518732,35,2,0.0,0.0,0.0,0.3425,4,4,desktop,email,Medium Risk
uid_06424105,1,0.9991868,0.999391859981251,119,3,0.0,0.0,0.0,0.33999999999999997,5,3,mobile,email,High Risk
uid_064259bd,1,0.39867002,0.5927824708216548,36,2,0.0,0.0,0.0,0.47,2,2,desktop,instagram,Low Risk
uid_06494fd3,0,0.16389817,0.10591749884175619,6,2,0.0,0.0,0.0,0.526,5,5,mobile,direct,Low Risk
uid_064bf250,1,0.99891007,0.981228619024424,77,2,0.0,0.0,0.0,0.48333333333333334,5,5,desktop,email,High Risk
uid_06557f59,1,0.9990202,0.9999793229619692,163,2,1.0,44.99,44.99,0.542,5,4,desktop,direct,High Risk
uid_0656b18d,1,0.9988859,0.8214567250484801,58,1,0.0,0.0,0.0,0.535,4,4,mobile,google,High Risk
uid_065a5e1b,1,0.9991787,0.9780103140869627,70,3,0.0,0.0,0.0,0.43,2,5,mobile,tiktok,High Risk
uid_065c99af,0,0.09637041,0.055977554779768166,8,1,0.0,0.0,0.0,0.575,2,2,mobile,instagram,Low Risk
uid_066588a1,0,0.28427202,0.24936954729338626,15,3,0.0,0.0,0.0,0.35833333333333334,4,3,mobile,email,Low Risk
uid_06721d36,1,0.9989409,0.9993605663393509,129,1,0.0,0.0,0.0,0.16,2,2,mobile,instagram,High Risk
uid_067595a5,1,0.99897003,0.9995041688488467,128,2,0.0,0.0,0.0,0.5433333333333333,2,1,mobile,instagram,High Risk
uid_06777660,0,0.4580223,0.7108244212492826,30,3,0.0,0.0,0.0,0.48,4,1,mobile,tiktok,Medium Risk
uid_067d99e1,1,0.99920696,0.9998146115686629,99,4,1.0,22.99,22.99,0.51,5,5,mobile,email,High Risk
uid_0687ca83,1,0.17933583,0.09500148625714351,1,3,0.0,0.0,0.0,0.5723076923076923,4,4,mobile,referral,Low Risk
uid_068811ef,1,0.99891007,0.9993929276586518,121,2,0.0,0.0,0.0,0.48600000000000004,4,4,desktop,direct,High Risk
uid_068a8290,1,0.9989864,0.9968197690287836,102,2,1.0,22.99,22.99,0.605,5,5,mobile,direct,High Risk
uid_068aeadd,1,0.97567195,0.36308926198950814,2,5,0.0,0.0,0.0,0.31714285714285717,2,5,mobile,instagram,High Risk
uid_068e1815,0,0.08915704,0.050654707273276964,3,1,0.0,0.0,0.0,0.42,4,5,desktop,google,Low Risk
uid_06952e23,1,0.25753787,0.23315409496317716,2,4,0.0,0.0,0.0,0.495,4,5,tablet,email,Low Risk
uid_06967f6f,1,0.30157778,0.37263082712549006,8,4,0.0,0.0,0.0,0.3283333333333333,2,1,mobile,tiktok,Low Risk
uid_06a88c60,1,0.21822284,0.12591538946860864,7,2,0.0,0.0,0.0,0.4916666666666667,5,5,mobile,email,Low Risk
uid_06afa3a0,1,0.99904543,0.9541206925453458,78,1,0.0,0.0,0.0,0.615,4,3,desktop,email,High Risk
uid_06b187a7,1,0.2837776,0.20887127436517686,4,3,0.0,0.0,0.0,0.42,5,5,mobile,direct,Low Risk
uid_06b40604,0,0.14761874,0.19435955045498332,21,1,0.0,0.0,0.0,0.41,5,5,mobile,direct,Low Risk
uid_06b90e14,0,0.13571602,0.08685596369149055,4,2,0.0,0.0,0.0,0.462,4,4,desktop,google,Low Risk
uid_06bf6bd7,1,0.9136975,0.8725201981455184,43,4,0.0,0.0,0.0,0.5214285714285715,4,4,mobile,google,High Risk
uid_06c0e2f4,1,0.99873,0.9999668999230449,170,1,0.0,0.0,0.0,0.45,2,2,mobile,instagram,High Risk
uid_06cbe0bc,1,0.9992107,0.8110287933653797,49,2,0.0,0.0,0.0,0.395,2,2,desktop,tiktok,High Risk
uid_06d651f5,1,0.36445612,0.44354382638732814,25,3,0.0,0.0,0.0,0.20666666666666667,1,2,mobile,instagram,Low Risk
uid_06d7c749,1,0.99901676,0.9997584372739591,139,1,0.0,0.0,0.0,0.505,4,4,desktop,google,High Risk
uid_06e6124a,1,0.48298183,0.42230120177734,15,4,0.0,0.0,0.0,0.28200000000000003,1,2,mobile,instagram,Medium Risk
uid_06e8ac74,0,0.100033306,0.03983427680800106,2,1,0.0,0.0,0.0,0.55,2,2,mobile,instagram,Low Risk
uid_06ea9789,0,0.27060458,0.20566895753941494,16,2,1.0,44.99,44.99,0.386,4,3,desktop,google,Low Risk
uid_06ee703e,1,0.99883443,0.6100465304036363,48,1,0.0,0.0,0.0,0.32,4,4,desktop,google,High Risk
uid_06f2a3b8,0,0.08317734,0.03332269455790735,1,1,0.0,0.0,0.0,0.425,3,1,mobile,email,Low Risk
uid_07000ece,1,0.9592884,0.5321678345284409,3,5,0.0,0.0,0.0,0.458,4,5,desktop,google,High Risk
uid_0702515b,0,0.23416573,0.26456693933333436,3,4,0.0,0.0,0.0,0.266,2,1,mobile,instagram,Low Risk
uid_0707b53e,0,0.33554852,0.3033824259106458,21,2,0.0,0.0,0.0,0.31666666666666665,2,0,mobile,tiktok,Low Risk
uid_071e5632,1,0.9339944,0.23786683378976742,1,5,0.0,0.0,0.0,0.45499999999999996,2,5,desktop,instagram,High Risk
uid_071ebde7,0,0.100369476,0.0546514642509717,6,1,0.0,0.0,0.0,0.54,2,2,mobile,instagram,Low Risk
uid_07282846,1,0.9990194,0.996522500965178,91,3,0.0,0.0,0.0,0.485,2,1,mobile,instagram,High Risk
uid_0729f12a,1,0.9990214,0.9999727881213512,163,1,0.0,0.0,0.0,0.6925,4,4,mobile,google,High Risk
uid_0730c2b1,0,0.08533989,0.07454311686510391,8,1,0.0,0.0,0.0,0.36000000000000004,5,3,mobile,email,Low Risk
uid_0733a9ac,1,0.17901397,0.06879168892295912,0,2,0.0,0.0,0.0,0.36,4,4,mobile,referral,Low Risk
uid_0737c53f,1,0.28001747,0.2827561907628402,20,2,0.0,0.0,0.0,0.5633333333333334,4,5,tablet,google,Low Risk
uid_074366a4,1,0.99878746,0.9999846102927428,166,2,0.0,0.0,0.0,0.48750000000000004,5,5,mobile,email,High Risk
uid_07446eed,1,0.41714466,0.4839192744426532,20,3,0.0,0.0,0.0,0.45999999999999996,5,4,mobile,direct,Medium Risk
uid_07490bb5,1,0.99923456,0.9984101097808924,91,4,3.0,171.95,57.31666666666666,0.531,5,5,desktop,email,High Risk
uid_074a81a9,1,0.998738,0.9963564045989806,112,1,0.0,0.0,0.0,0.45,4,5,mobile,google,High Risk
uid_07559ac2,1,0.102507405,0.04112347211289881,3,1,0.0,0.0,0.0,0.27,2,2,mobile,instagram,Low Risk
uid_07592fe9,0,0.15712342,0.31683461529780227,35,1,0.0,0.0,0.0,0.4766666666666666,4,5,desktop,google,Low Risk
uid_0759e7be,1,0.9988581,0.9908287334250007,93,2,1.0,42.99,42.99,0.46499999999999997,5,5,mobile,email,High Risk
uid_0768a905,1,0.99895275,0.9994907202144963,132,1,0.0,0.0,0.0,0.12,2,2,desktop,instagram,High Risk
uid_07735ee3,0,0.20282994,0.45729536007248023,12,4,0.0,0.0,0.0,0.41,2,2,desktop,tiktok,Low Risk
uid_0775184d,1,0.9990005,0.9807840772660156,81,2,0.0,0.0,0.0,0.35857142857142854,5,4,mobile,email,High Risk
uid_078d23b0,1,0.3411667,0.43285408818367804,28,2,0.0,0.0,0.0,0.638,4,5,mobile,referral,Low Risk
uid_07902517,1,0.12014441,0.05825575703528689,2,2,0.0,0.0,0.0,0.47,2,5,mobile,email,Low Risk
uid_07a3d9b5,1,0.9987851,0.98326305412229,92,1,0.0,0.0,0.0,0.32,4,3,desktop,direct,High Risk
uid_07bfea8d,1,0.22589386,0.14982359013881116,5,3,0.0,0.0,0.0,0.22666666666666666,2,2,mobile,instagram,Low Risk
uid_07c01f82,1,0.99912006,0.9997835217474713,132,2,0.0,0.0,0.0,0.31,4,5,desktop,google,High Risk
uid_07cc569c,1,0.99904436,0.993501440660965,100,1,0.0,0.0,0.0,0.51,5,3,mobile,email,High Risk
uid_07ccefff,1,0.99907565,0.916043712032778,61,2,0.0,0.0,0.0,0.5142857142857143,5,4,desktop,email,High Risk
uid_07cef0a3,1,0.70810056,0.8937232132016952,42,2,1.0,85.98,85.98,0.386,5,3,desktop,email,High Risk
uid_07dbdee4,1,0.29905784,0.28334858171569577,26,2,0.0,0.0,0.0,0.5385714285714286,4,4,mobile,referral,Low Risk
uid_07ddf5a2,1,0.9986588,0.9999943175828926,174,1,1.0,45.98,45.98,0.505,4,5,mobile,referral,High Risk
uid_07de50bb,0,0.1093391,0.06366864253788256,6,1,0.0,0.0,0.0,0.33,2,0,desktop,instagram,Low Risk
uid_07eb2533,1,0.13302645,0.12438811900368828,20,1,0.0,0.0,0.0,0.24,1,1,mobile,instagram,Low Risk
uid_07ecb115,1,0.9989906,0.9999491071106943,150,2,0.0,0.0,0.0,0.506,5,4,desktop,email,High Risk
uid_07f2ead8,1,0.99898225,0.8928840987132938,54,2,0.0,0.0,0.0,0.42,5,5,desktop,direct,High Risk
uid_07f3f996,0,0.21181151,0.1481737904099672,5,3,0.0,0.0,0.0,0.5216666666666666,5,5,mobile,email,Low Risk
uid_07f6e479,1,0.99913377,0.9982847151697397,106,3,0.0,0.0,0.0,0.30333333333333334,2,2,mobile,instagram,High Risk
uid_07f8dba4,1,0.4898329,0.6604668792179315,36,2,0.0,0.0,0.0,0.445,4,4,desktop,direct,Medium Risk
uid_0808dbe1,0,0.17468081,0.09409952106409211,3,2,0.0,0.0,0.0,0.43,2,0,desktop,tiktok,Low Risk
uid_080c3070,0,0.19058682,0.33685935700709196,34,1,0.0,0.0,0.0,0.29,4,4,desktop,email,Low Risk
uid_080d16fd,0,0.14997073,0.13517988685933538,18,1,0.0,0.0,0.0,0.16,2,0,desktop,instagram,Low Risk
uid_081e8206,0,0.33108807,0.430399311803897,33,2,0.0,0.0,0.0,0.6,2,2,mobile,tiktok,Low Risk
uid_0827f86d,1,0.12622428,0.09384394405608834,8,2,0.0,0.0,0.0,0.4666666666666666,3,4,desktop,referral,Low Risk
uid_0838f5c5,1,0.99902403,0.7265751259841977,50,2,0.0,0.0,0.0,0.275,2,2,desktop,instagram,High Risk
uid_083d3da2,0,0.18876106,0.19527028142688882,6,3,0.0,0.0,0.0,0.3125,2,0,mobile,instagram,Low Risk
uid_0841e6da,1,0.9990521,0.9999321125956705,145,2,0.0,0.0,0.0,0.5283333333333333,5,5,mobile,direct,High Risk
uid_084a86f0,1,0.10996292,0.10407099090778826,16,1,0.0,0.0,0.0,0.57,2,2,mobile,google,Low Risk
uid_085937cf,1,0.99880826,0.9438999994967309,76,1,0.0,0.0,0.0,0.635,5,5,desktop,email,High Risk
uid_085b5103,1,0.12104804,0.08842475661609482,13,1,0.0,0.0,0.0,0.21,4,5,mobile,referral,Low Risk
uid_086e1820,1,0.99890995,0.9994083026431563,130,1,0.0,0.0,0.0,0.35,2,2,mobile,instagram,High Risk
uid_0877b346,1,0.99888545,0.9963855289667405,97,3,1.0,24.99,24.99,0.4677777777777778,4,4,desktop,google,High Risk
uid_08788073,1,0.6526668,0.5282212127240732,34,2,0.0,0.0,0.0,0.6716666666666667,4,4,mobile,google,Medium Risk
uid_08837505,1,0.99911326,0.8394318230930632,51,2,0.0,0.0,0.0,0.37333333333333335,2,1,mobile,instagram,High Risk
uid_08947230,1,0.99889284,0.9959758189307242,106,1,0.0,0.0,0.0,0.19,4,4,mobile,google,High Risk
uid_0895182a,1,0.9993286,0.9999426766599752,143,3,0.0,0.0,0.0,0.3775,2,1,desktop,instagram,High Risk
uid_08a6057c,0,0.0906445,0.08353749191914214,21,1,1.0,39.99,39.99,0.6433333333333334,5,5,mobile,email,Low Risk
uid_08ba6333,1,0.999067,0.9999806201697639,171,1,0.0,0.0,0.0,0.1,2,0,mobile,tiktok,High Risk
uid_08bd8816,0,0.27440554,0.27636757766741976,12,3,0.0,0.0,0.0,0.472,4,4,desktop,google,Low Risk
uid_08be7cd8,1,0.97282165,0.7376611723562274,23,5,0.0,0.0,0.0,0.4685714285714285,5,4,desktop,email,High Risk
uid_08bead65,1,0.9992111,0.9998178626880873,133,2,0.0,0.0,0.0,0.45499999999999996,4,2,mobile,google,High Risk
uid_08c37ed4,0,0.1674918,0.2620558872482754,28,1,0.0,0.0,0.0,0.45,2,1,mobile,instagram,Low Risk
uid_08cb41f4,1,0.15207934,0.31492771619711335,30,1,0.0,0.0,0.0,0.425,3,1,mobile,direct,Low Risk
uid_08e20807,1,0.9991259,0.97559171502165,77,2,0.0,0.0,0.0,0.2925,5,3,desktop,email,High Risk
uid_08e24b5e,1,0.34676966,0.45755240033426675,37,1,0.0,0.0,0.0,0.42,4,5,desktop,google,Low Risk
uid_08e614fe,1,0.28819403,0.2788225348216848,19,2,0.0,0.0,0.0,0.4175,4,4,desktop,referral,Low Risk
uid_08e87708,1,0.3898886,0.3836366022280024,29,2,0.0,0.0,0.0,0.575,2,0,mobile,instagram,Low Risk
uid_08f50ad4,0,0.19412373,0.20789959014062392,6,3,0.0,0.0,0.0,0.24,4,3,desktop,referral,Low Risk
uid_090719e0,1,0.99918455,0.9847789740743977,70,4,0.0,0.0,0.0,0.366,2,1,mobile,instagram,High Risk
uid_09087322,0,0.36213043,0.46706867181252354,28,2,0.0,0.0,0.0,0.37,5,2,mobile,email,Low Risk
uid_0913c240,1,0.9990871,0.9005039820158988,70,1,0.0,0.0,0.0,0.395,5,3,mobile,email,High Risk
uid_0916b462,1,0.6589579,0.6635935097834181,28,3,0.0,0.0,0.0,0.5116666666666667,5,5,tablet,email,Medium Risk
uid_091d871b,1,0.17541368,0.3789149604069738,37,1,0.0,0.0,0.0,0.41,4,4,desktop,google,Low Risk
uid_091fae8c,1,0.24091518,0.2136966628562681,16,2,0.0,0.0,0.0,0.5233333333333333,4,5,mobile,google,Low Risk
uid_09240e0d,1,0.16126347,0.1834608301114969,14,2,0.0,0.0,0.0,0.602,5,5,mobile,email,Low Risk
uid_0927e36c,1,0.9990037,0.9886238539579596,82,3,1.0,22.99,22.99,0.5166666666666666,2,5,mobile,instagram,High Risk
uid_092d6dc8,1,0.9990019,0.9989165482427916,118,2,0.0,0.0,0.0,0.5,2,0,mobile,instagram,High Risk
uid_093f778c,1,0.07983329,0.0610977378352219,10,1,0.0,0.0,0.0,0.37999999999999995,4,3,mobile,google,Low Risk
uid_09401375,0,0.2825026,0.2609572579494199,19,2,0.0,0.0,0.0,0.31,2,1,mobile,tiktok,Low Risk
uid_09486de9,1,0.9990716,0.9997501496560741,131,2,0.0,0.0,0.0,0.4566666666666667,5,4,mobile,direct,High Risk
uid_094f2398,1,0.99877113,0.9997434303764499,144,1,1.0,22.99,22.99,0.51,5,5,desktop,direct,High Risk
uid_0958a7e2,1,0.9990127,0.9996371868528907,125,3,0.0,0.0,0.0,0.49625,5,4,mobile,direct,High Risk
uid_09663737,1,0.9992637,0.9982359062785717,108,2,0.0,0.0,0.0,0.31750000000000006,5,3,tablet,direct,High Risk
uid_09669e0b,1,0.9991973,0.8880405591133337,53,3,0.0,0.0,0.0,0.35333333333333333,2,0,mobile,instagram,High Risk
uid_0967af52,0,0.3064936,0.5148114828189918,41,1,0.0,0.0,0.0,0.53,2,0,mobile,instagram,Low Risk
uid_096a5c61,1,0.99911624,0.9892029868702042,77,3,0.0,0.0,0.0,0.35500000000000004,4,4,mobile,google,High Risk
uid_09748c74,1,0.9991504,0.9999501344574774,152,2,0.0,0.0,0.0,0.43,2,2,desktop,instagram,High Risk
uid_0974b9dd,0,0.08969018,0.11132275797894724,14,1,0.0,0.0,0.0,0.33999999999999997,2,1,mobile,tiktok,Low Risk
uid_09770905,1,0.3239688,0.46774869868310515,31,2,1.0,22.99,22.99,0.4475,5,5,mobile,direct,Low Risk
uid_097fda52,1,0.9987546,0.9977485033974941,117,1,0.0,0.0,0.0,0.665,4,4,mobile,google,High Risk
uid_098d8dab,1,0.23711845,0.4085964432159364,33,1,0.0,0.0,0.0,0.53,4,2,mobile,google,Low Risk
uid_098ef1a1,1,0.99922395,0.9992712940499444,118,2,0.0,0.0,0.0,0.465,5,3,mobile,direct,High Risk
uid_0992b402,1,0.9992316,0.8460870800683477,52,2,0.0,0.0,0.0,0.42333333333333334,2,0,mobile,instagram,High Risk
uid_0992bf1a,1,0.9990258,0.9783930903073882,81,2,0.0,0.0,0.0,0.48666666666666664,5,3,mobile,email,High Risk
uid_09a6593d,1,0.9992077,0.7642515495898956,49,2,0.0,0.0,0.0,0.44399999999999995,5,2,mobile,email,High Risk
uid_09a89428,1,0.9991001,0.7521420858962579,53,1,0.0,0.0,0.0,0.39,5,3,mobile,email,High Risk
uid_09b9afab,1,0.9990582,0.9196453724717608,69,1,0.0,0.0,0.0,0.42,4,5,tablet,google,High Risk
uid_09bae55e,1,0.9989421,0.9998629739274376,138,2,0.0,0.0,0.0,0.22333333333333336,4,4,mobile,google,High Risk
uid_09c8d38a,0,0.102689534,0.1069315822112632,15,1,0.0,0.0,0.0,0.38,4,4,mobile,referral,Low Risk
uid_09d3b458,1,0.99903905,0.9999842869824432,163,2,0.0,0.0,0.0,0.23666666666666666,4,5,desktop,google,High Risk
uid_09e00376,0,0.1332791,0.1820959227451078,23,1,0.0,0.0,0.0,0.5175000000000001,5,4,desktop,email,Low Risk
uid_09e49c19,0,0.3341395,0.45995054933459356,23,3,1.0,89.98,89.98,0.45142857142857146,4,5,mobile,google,Low Risk
uid_09e588f6,1,0.9989421,0.9998732946739406,147,1,0.0,0.0,0.0,0.53,5,4,tablet,direct,High Risk
uid_09ec5184,1,0.99216485,0.8317286229285236,22,5,1.0,21.99,21.99,0.5146153846153846,5,5,desktop,direct,High Risk
uid_09edc1f4,0,0.10859836,0.17413925998435492,25,1,0.0,0.0,0.0,0.59,4,4,mobile,google,Low Risk
uid_09f2c315,1,0.96382076,0.7933711344712092,29,5,1.0,39.99,39.99,0.38571428571428573,2,5,mobile,instagram,High Risk
uid_0a02c21e,0,0.18432419,0.11458353451535618,7,2,0.0,0.0,0.0,0.49666666666666665,5,5,mobile,email,Low Risk
uid_0a032606,1,0.9990716,0.8445917949314498,49,2,0.0,0.0,0.0,0.6285714285714287,5,4,desktop,direct,High Risk
uid_0a09f0d0,1,0.20244905,0.19447502247618917,7,3,0.0,0.0,0.0,0.404,2,2,mobile,google,Low Risk
uid_0a0e468c,1,0.19738574,0.13747735328190389,10,2,0.0,0.0,0.0,0.5366666666666666,4,5,mobile,referral,Low Risk
uid_0a1074dd,1,0.99883765,0.9817551312245923,78,2,0.0,0.0,0.0,0.19666666666666668,4,4,desktop,google,High Risk
uid_0a16f096,1,0.998716,0.8023117232525971,62,1,0.0,0.0,0.0,0.35333333333333333,2,2,tablet,instagram,High Risk
uid_0a1d5813,1,0.9994733,0.9979141622712634,85,5,0.0,0.0,0.0,0.344,2,4,mobile,instagram,High Risk
uid_0a1f1bee,0,0.17919196,0.09563802744852587,2,3,0.0,0.0,0.0,0.47,2,2,mobile,tiktok,Low Risk
uid_0a21ab23,1,0.81236494,0.7169903686783078,43,2,0.0,0.0,0.0,0.3675,5,3,mobile,direct,High Risk
uid_0a292bb5,1,0.9989273,0.8161055984460438,54,2,1.0,24.99,24.99,0.418,5,5,mobile,direct,High Risk
uid_0a2a022f,1,0.99910647,0.9994861804982558,123,2,0.0,0.0,0.0,0.375,4,3,desktop,google,High Risk
uid_0a2ba841,0,0.16449027,0.2804848774955365,29,1,0.0,0.0,0.0,0.18,2,1,mobile,tiktok,Low Risk
uid_0a4955e4,1,0.9986545,0.9995377511068735,137,1,0.0,0.0,0.0,0.49,5,4,mobile,email,High Risk
uid_0a4adb24,1,0.99880576,0.9999848665128239,170,1,0.0,0.0,0.0,0.22,5,3,mobile,direct,High Risk
uid_0a4b39cb,1,0.898376,0.902542811279601,42,4,0.0,0.0,0.0,0.4458333333333333,5,5,mobile,email,High Risk
uid_0a531c46,0,0.20290779,0.09218086502846831,4,2,0.0,0.0,0.0,0.3225,4,5,mobile,google,Low Risk
uid_0a5d6375,1,0.9985545,0.9965664990753088,114,1,0.0,0.0,0.0,0.59,2,2,mobile,instagram,High Risk
uid_0a6f45d9,0,0.11451059,0.035207887638018666,3,1,0.0,0.0,0.0,0.13,1,0,mobile,instagram,Low Risk
uid_0a799500,1,0.9985998,0.9999154473686246,158,1,0.0,0.0,0.0,0.57,4,4,mobile,referral,High Risk
uid_0a7b7b58,1,0.99911326,0.9988609441914186,109,3,0.0,0.0,0.0,0.5028571428571429,3,4,desktop,google,High Risk
uid_0a865291,1,0.99882156,0.9661161620210048,83,1,0.0,0.0,0.0,0.24,5,5,mobile,direct,High Risk
uid_0aa35b2b,1,0.9991641,0.8427516743064167,52,2,0.0,0.0,0.0,0.39999999999999997,4,4,mobile,google,High Risk
uid_0ab0279a,1,0.9987649,0.9557519145552685,67,2,0.0,0.0,0.0,0.49,4,4,desktop,google,High Risk
uid_0ab9970d,1,0.9989791,0.9910406756328558,72,4,0.0,0.0,0.0,0.4225,2,2,mobile,tiktok,High Risk
uid_0abba963,1,0.9989452,0.934108088858233,76,1,0.0,0.0,0.0,0.32,4,4,desktop,referral,High Risk
uid_0ac6c6be,1,0.42170948,0.6096643799767129,29,3,0.0,0.0,0.0,0.37833333333333335,2,5,mobile,instagram,Medium Risk
uid_0ac982ec,0,0.124777816,0.04697843247749166,3,1,0.0,0.0,0.0,0.515,5,3,mobile,email,Low Risk
uid_0aca77a8,1,0.99930143,0.8944644699350939,50,3,0.0,0.0,0.0,0.3233333333333333,2,0,mobile,instagram,High Risk
uid_0ae635b9,1,0.9995235,0.9993545085090308,96,5,0.0,0.0,0.0,0.34750000000000003,2,5,mobile,instagram,High Risk
uid_0ae950e3,1,0.99884534,0.9713305565014041,81,1,0.0,0.0,0.0,0.51,2,0,desktop,instagram,High Risk
