order_id,user_pseudo_id,session_id,order_created_at,item_id,item_name,product_category,price_tier,quantity,item_price,order_revenue,payment_method,is_returned,intent_level,dropoff_reason
ord_73937a,uid_4ffe4de9,sess_uid_4ffe4de9_20230713055000,2023-07-13 05:57:16,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,very_high,converted
ord_764aa7,uid_b83afd51,sess_uid_b83afd51_20230606125000,2023-06-06 12:55:11,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,47.98,shop_pay,False,high,converted
ord_af4b44,uid_1d00acbd,sess_uid_1d00acbd_20230814104100,2023-08-14 10:50:57,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,2,39.99,39.99,shop_pay,False,very_high,converted
ord_5e8334,uid_93b2f0b0,sess_uid_93b2f0b0_20230531053000,2023-05-31 05:35:36,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,shop_pay,False,high,converted
ord_d190e0,uid_51ea99fa,sess_uid_51ea99fa_20230703190800,2023-07-03 19:11:19,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_bc3fc5,uid_d07d7199,sess_uid_d07d7199_20230404044700,2023-04-04 04:53:08,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,74.97,paypal,False,high,converted
ord_f1b84a,uid_77cdfe88,sess_uid_77cdfe88_20231004150600,2023-10-04 15:09:10,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_a57d5e,uid_9cd9f89e,sess_uid_9cd9f89e_20231023072200,2023-10-23 07:25:56,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_3bebd4,uid_a43e0ce9,sess_uid_a43e0ce9_20231016065500,2023-10-16 06:57:58,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,credit_card,False,high,converted
ord_83a373,uid_1843a681,sess_uid_1843a681_20230627233400,2023-06-27 23:38:53,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,credit_card,False,high,converted
ord_84059e,uid_e7f0b2ba,sess_uid_e7f0b2ba_20230729112500,2023-07-29 11:29:36,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,paypal,False,very_high,converted
ord_329187,uid_83c6179b,sess_uid_83c6179b_20230420232400,2023-04-20 23:28:18,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,65.97,shop_pay,False,very_high,distraction
ord_3e7946,uid_83c6179b,sess_uid_83c6179b_20230527062400,2023-05-27 06:33:51,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,43.98,credit_card,False,very_high,decision_friction
ord_b03de5,uid_c18cf2d0,sess_uid_c18cf2d0_20230619171300,2023-06-19 17:16:23,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,paypal,False,very_high,converted
ord_17fe53,uid_0125a077,sess_uid_0125a077_20230611220700,2023-06-11 22:10:35,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_3a468e,uid_0125a077,sess_uid_0125a077_20230906010700,2023-09-06 01:10:31,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,21.99,paypal,False,very_high,converted
ord_060c11,uid_0125a077,sess_uid_0125a077_20231011180700,2023-10-11 18:15:00,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,credit_card,False,very_high,converted
ord_14dec5,uid_9a5fec1f,sess_uid_9a5fec1f_20230526111800,2023-05-26 11:22:19,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,high,converted
ord_2e7399,uid_0610ea60,sess_uid_0610ea60_20230913000800,2023-09-13 00:15:14,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,71.97,apple_pay,False,very_high,converted
ord_80020f,uid_b26a066a,sess_uid_b26a066a_20230502083500,2023-05-02 08:42:27,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,paypal,False,high,converted
ord_1d6cde,uid_936afda8,sess_uid_936afda8_20230403035600,2023-04-03 04:06:47,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,43.98,apple_pay,False,high,converted
ord_3c6cd7,uid_d036d77b,sess_uid_d036d77b_20230801064800,2023-08-01 06:55:52,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,high,comparison_intent
ord_d89fa4,uid_fc7f143f,sess_uid_fc7f143f_20231225044400,2023-12-25 04:49:49,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,47.98,credit_card,False,very_high,converted
ord_73a495,uid_20167402,sess_uid_20167402_20230511211200,2023-05-11 21:17:57,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,119.97,credit_card,False,very_high,converted
ord_72c600,uid_5c48a744,sess_uid_5c48a744_20230529015100,2023-05-29 01:55:36,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,85.98,credit_card,False,very_high,converted
ord_40a860,uid_1328679c,sess_uid_1328679c_20230906123000,2023-09-06 12:34:55,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,paypal,False,very_high,converted
ord_9fe4e5,uid_fe62243a,sess_uid_fe62243a_20230719023500,2023-07-19 02:41:36,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,very_high,converted
ord_decb07,uid_cc7d9620,sess_uid_cc7d9620_20230604182800,2023-06-04 18:35:46,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,2,39.99,39.99,apple_pay,False,low,converted
ord_53899b,uid_b874b749,sess_uid_b874b749_20230822184400,2023-08-22 18:47:15,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,high,converted
ord_7a45ec,uid_799cf08e,sess_uid_799cf08e_20230811235200,2023-08-11 23:57:32,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,shop_pay,False,high,converted
ord_b8a720,uid_74045f75,sess_uid_74045f75_20230415141400,2023-04-15 14:17:43,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,credit_card,False,very_high,converted
ord_25fb9e,uid_2169be11,sess_uid_2169be11_20231117235600,2023-11-18 00:01:51,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,43.98,credit_card,False,very_high,converted
ord_e483ee,uid_ba651d26,sess_uid_ba651d26_20230625172500,2023-06-25 17:27:57,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,credit_card,False,very_high,converted
ord_dbc28f,uid_6d812ae1,sess_uid_6d812ae1_20230825202300,2023-08-25 20:29:38,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,apple_pay,False,very_high,converted
ord_2ae3a7,uid_3a8049df,sess_uid_3a8049df_20231108044100,2023-11-08 04:44:53,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,apple_pay,False,very_high,converted
ord_050ef3,uid_28a82bb6,sess_uid_28a82bb6_20231109062500,2023-11-09 06:33:12,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,apple_pay,False,very_high,converted
ord_cf2f05,uid_d472fe6a,sess_uid_d472fe6a_20230407161200,2023-04-07 16:15:36,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,False,very_high,converted
ord_d320d9,uid_e72a11de,sess_uid_e72a11de_20231209094300,2023-12-09 09:57:30,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,decision_friction
ord_b595cc,uid_7fda4667,sess_uid_7fda4667_20230401063500,2023-04-01 06:42:19,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,43.98,credit_card,False,high,converted
ord_739604,uid_172d94ac,sess_uid_172d94ac_20230929072600,2023-09-29 07:29:14,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,3,44.99,44.99,apple_pay,False,very_high,converted
ord_d398dc,uid_2abb1271,sess_uid_2abb1271_20231025204100,2023-10-25 20:48:26,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,paypal,False,very_high,converted
ord_b9a50b,uid_70607616,sess_uid_70607616_20231102000600,2023-11-02 00:10:28,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,apple_pay,False,very_high,converted
ord_1f5a79,uid_f10ae732,sess_uid_f10ae732_20230703001900,2023-07-03 00:25:28,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,credit_card,False,very_high,converted
ord_68d8ff,uid_11c41e26,sess_uid_11c41e26_20230911185200,2023-09-11 18:55:17,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,apple_pay,False,high,converted
ord_8e87d2,uid_4496dcc7,sess_uid_4496dcc7_20230507220400,2023-05-07 22:12:42,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,credit_card,False,very_high,converted
ord_2c0f61,uid_28610684,sess_uid_28610684_20230830160900,2023-08-30 16:12:56,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_c2c1ef,uid_7afb832f,sess_uid_7afb832f_20230506050600,2023-05-06 05:18:49,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,shop_pay,False,very_high,converted
ord_6d1edc,uid_a01020f5,sess_uid_a01020f5_20231013020200,2023-10-13 02:09:43,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,low,converted
ord_93827a,uid_6fabf798,sess_uid_6fabf798_20231202165200,2023-12-02 16:56:50,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,shop_pay,False,very_high,converted
ord_38468f,uid_2054f878,sess_uid_2054f878_20230615155900,2023-06-15 16:04:45,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,credit_card,False,very_high,out_of_stock
ord_50c7ff,uid_5921c793,sess_uid_5921c793_20230819204700,2023-08-19 20:52:40,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,paypal,False,high,converted
ord_3163d7,uid_d186120a,sess_uid_d186120a_20230728191500,2023-07-28 19:18:24,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,43.98,apple_pay,False,very_high,converted
ord_ec2783,uid_1eac0fa4,sess_uid_1eac0fa4_20230815165500,2023-08-15 16:57:56,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,22.99,credit_card,False,very_high,converted
ord_87441b,uid_301dbb51,sess_uid_301dbb51_20230909000300,2023-09-09 00:07:22,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,2,42.99,42.99,apple_pay,False,very_high,converted
ord_267de0,uid_8325a0ff,sess_uid_8325a0ff_20230807173400,2023-08-07 17:39:34,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,45.98,credit_card,False,very_high,converted
ord_ccc34b,uid_8325a0ff,sess_uid_8325a0ff_20230903173400,2023-09-03 17:41:13,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,shop_pay,False,very_high,converted
ord_0b9268,uid_ebb33678,sess_uid_ebb33678_20230609004800,2023-06-09 00:52:57,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,apple_pay,False,high,comparison_intent
ord_e1dbe1,uid_ebb33678,sess_uid_ebb33678_20230807124800,2023-08-07 12:59:13,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,apple_pay,False,high,converted
ord_62f4db,uid_b254dad0,sess_uid_b254dad0_20230915171700,2023-09-15 17:22:23,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_282071,uid_1ae8b2ea,sess_uid_1ae8b2ea_20230912131700,2023-09-12 13:21:06,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,89.98,paypal,False,very_high,converted
ord_796a5a,uid_ba94da6c,sess_uid_ba94da6c_20231012113800,2023-10-12 11:41:33,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,high,converted
ord_844f7e,uid_0dc805dd,sess_uid_0dc805dd_20230930165500,2023-09-30 16:59:55,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,74.97,credit_card,False,very_high,converted
ord_ecd263,uid_90a2072a,sess_uid_90a2072a_20230513181800,2023-05-13 18:22:12,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,paypal,False,high,converted
ord_2d1ebd,uid_7f50cd10,sess_uid_7f50cd10_20231124181400,2023-11-24 18:22:39,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,credit_card,False,high,converted
ord_129f22,uid_625acf44,sess_uid_625acf44_20230424111500,2023-04-24 11:23:42,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,shop_pay,False,high,decision_friction
ord_605298,uid_625acf44,sess_uid_625acf44_20230707211500,2023-07-07 21:22:57,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,paypal,False,very_high,converted
ord_f8a717,uid_3e68b471,sess_uid_3e68b471_20230810170300,2023-08-10 17:13:12,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
ord_db8ccd,uid_16a71de4,sess_uid_16a71de4_20231126014600,2023-11-26 02:01:08,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,shop_pay,False,very_high,decision_friction
ord_4eaedb,uid_a92fd67a,sess_uid_a92fd67a_20230704031900,2023-07-04 03:26:00,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,shop_pay,False,very_high,converted
ord_aee965,uid_a92fd67a,sess_uid_a92fd67a_20230814181900,2023-08-14 18:25:29,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,79.98,shop_pay,False,very_high,converted
ord_13005d,uid_029f4149,sess_uid_029f4149_20231007131200,2023-10-07 13:15:00,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,very_high,converted
ord_c3ee86,uid_c21aa27d,sess_uid_c21aa27d_20230902114400,2023-09-02 11:48:47,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_a05127,uid_c21aa27d,sess_uid_c21aa27d_20231102184400,2023-11-02 18:49:17,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,True,very_high,converted
ord_61e003,uid_95f23a6d,sess_uid_95f23a6d_20231113111400,2023-11-13 11:18:09,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,credit_card,False,very_high,converted
ord_fc601e,uid_8397eccf,sess_uid_8397eccf_20230902140700,2023-09-02 14:12:49,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,credit_card,False,high,converted
ord_b418fe,uid_636ccd12,sess_uid_636ccd12_20230617072100,2023-06-17 07:25:59,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,True,high,converted
ord_740e60,uid_ae1e2119,sess_uid_ae1e2119_20230710123600,2023-07-10 12:40:42,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
ord_b641dd,uid_3b7c9e41,sess_uid_3b7c9e41_20230720180600,2023-07-20 18:11:24,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_f1be6b,uid_ae957b90,sess_uid_ae957b90_20230529004100,2023-05-29 00:50:04,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,credit_card,False,high,converted
ord_db8a1a,uid_71a274e3,sess_uid_71a274e3_20230521105600,2023-05-21 11:10:55,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,shop_pay,False,high,decision_friction
ord_e22a46,uid_11acd22a,sess_uid_11acd22a_20230708033700,2023-07-08 03:41:56,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,credit_card,False,very_high,converted
ord_b2d03d,uid_b606daea,sess_uid_b606daea_20230608231900,2023-06-08 23:22:28,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,shop_pay,False,high,converted
ord_55d684,uid_46d7f2ac,sess_uid_46d7f2ac_20231205155400,2023-12-05 16:02:47,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,shop_pay,False,high,decision_friction
ord_1701d7,uid_46d7f2ac,sess_uid_46d7f2ac_20231226115400,2023-12-26 11:58:13,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_69539c,uid_c9533095,sess_uid_c9533095_20231025174500,2023-10-25 17:49:28,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,apple_pay,False,high,converted
ord_6cffdf,uid_24205733,sess_uid_24205733_20231007223700,2023-10-07 22:40:50,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,high,converted
ord_13d437,uid_24205733,sess_uid_24205733_20231221083700,2023-12-21 08:41:30,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,True,high,converted
ord_ef7b6d,uid_70618de6,sess_uid_70618de6_20231004123400,2023-10-04 12:42:45,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,credit_card,False,very_high,converted
ord_11c0b2,uid_e29f86ea,sess_uid_e29f86ea_20230713131300,2023-07-13 13:19:11,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,paypal,False,medium,converted
ord_e1f84c,uid_e29f86ea,sess_uid_e29f86ea_20230812181300,2023-08-12 18:16:46,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,credit_card,False,very_high,converted
ord_c74708,uid_9bca87ba,sess_uid_9bca87ba_20230830172000,2023-08-30 17:23:56,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,79.98,apple_pay,False,very_high,converted
ord_ba52c3,uid_46398f38,sess_uid_46398f38_20230714155300,2023-07-14 15:59:10,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,shop_pay,False,very_high,converted
ord_4f8b77,uid_3a556b08,sess_uid_3a556b08_20230626232800,2023-06-26 23:35:53,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,paypal,False,high,converted
ord_531928,uid_a415767d,sess_uid_a415767d_20230530080500,2023-05-30 08:08:38,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,paypal,False,high,comparison_intent
ord_9e210d,uid_2ecb819b,sess_uid_2ecb819b_20230913092800,2023-09-13 09:32:04,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_ff84a0,uid_2ecb819b,sess_uid_2ecb819b_20231114182800,2023-11-14 18:36:56,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_4ebff7,uid_ffea0a59,sess_uid_ffea0a59_20231102121100,2023-11-02 12:14:58,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,low,price_shock
ord_dbd11d,uid_07ddf5a2,sess_uid_07ddf5a2_20230409211400,2023-04-09 21:19:34,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,paypal,True,high,converted
ord_f2f31b,uid_2675db80,sess_uid_2675db80_20230417083100,2023-04-17 08:39:21,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,3,23.99,71.97,apple_pay,False,very_high,converted
ord_e7e99b,uid_d75ac034,sess_uid_d75ac034_20230907041300,2023-09-07 04:17:55,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,credit_card,False,very_high,converted
ord_ba047b,uid_5e977128,sess_uid_5e977128_20231106111500,2023-11-06 11:22:42,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,credit_card,False,high,converted
ord_2436e9,uid_d11ff171,sess_uid_d11ff171_20231030013200,2023-10-30 01:38:37,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,apple_pay,False,high,decision_friction
ord_3b111c,uid_639013f7,sess_uid_639013f7_20230809112100,2023-08-09 11:25:38,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,apple_pay,True,high,converted
ord_52f412,uid_e87aa108,sess_uid_e87aa108_20231010004100,2023-10-10 00:44:45,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,shop_pay,False,very_high,converted
ord_467054,uid_29a01d5e,sess_uid_29a01d5e_20230908025400,2023-09-08 02:58:52,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,apple_pay,False,high,converted
ord_16103a,uid_76b97fe2,sess_uid_76b97fe2_20230813153400,2023-08-13 15:40:13,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,89.98,credit_card,True,very_high,converted
ord_659473,uid_8d43fde4,sess_uid_8d43fde4_20230806193500,2023-08-06 19:40:06,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,2,44.99,44.99,credit_card,False,high,converted
ord_56c1a9,uid_b8e4fe04,sess_uid_b8e4fe04_20230615042700,2023-06-15 04:30:03,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,43.98,credit_card,False,very_high,converted
ord_2add2b,uid_4da02385,sess_uid_4da02385_20230829232300,2023-08-29 23:29:57,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,119.97,credit_card,False,high,converted
ord_27f37c,uid_5fc9ca60,sess_uid_5fc9ca60_20230920213300,2023-09-20 21:37:21,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,very_high,price_barrier
ord_a2cf59,uid_183fc483,sess_uid_183fc483_20230723170500,2023-07-23 17:10:00,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,high,converted
ord_c92ae4,uid_41bda75c,sess_uid_41bda75c_20231123061600,2023-11-23 06:24:45,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,False,high,converted
ord_4e4fc6,uid_065fa827,sess_uid_065fa827_20231026023300,2023-10-26 02:37:51,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,credit_card,False,very_high,price_barrier
ord_3b758e,uid_5baf6089,sess_uid_5baf6089_20230430131200,2023-04-30 13:22:58,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,paypal,False,very_high,converted
ord_bba280,uid_f479d6a2,sess_uid_f479d6a2_20230821164100,2023-08-21 16:45:19,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,apple_pay,False,high,converted
ord_27efc5,uid_f479d6a2,sess_uid_f479d6a2_20230914104100,2023-09-14 10:46:10,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,high,converted
ord_5c081c,uid_432d98ca,sess_uid_432d98ca_20230401102600,2023-04-01 10:30:19,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,apple_pay,False,very_high,converted
ord_ec32dc,uid_284f955e,sess_uid_284f955e_20231007081800,2023-10-07 08:23:48,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,47.98,apple_pay,False,very_high,converted
ord_3bc91d,uid_475b8745,sess_uid_475b8745_20230904060900,2023-09-04 06:13:15,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,apple_pay,True,very_high,converted
ord_4c7810,uid_475b8745,sess_uid_475b8745_20230927180900,2023-09-27 18:12:08,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,apple_pay,False,very_high,converted
ord_42fb8d,uid_91b09a61,sess_uid_91b09a61_20231011035500,2023-10-11 03:59:12,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,high,converted
ord_9aa243,uid_87d42901,sess_uid_87d42901_20230915124700,2023-09-15 12:51:58,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,3,39.99,39.99,credit_card,False,very_high,converted
ord_6bc607,uid_8d46ba0d,sess_uid_8d46ba0d_20230629105800,2023-06-29 11:06:24,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,43.98,credit_card,False,very_high,decision_friction
