assignment_id,user_pseudo_id,experiment_id,experiment_name,variant,assigned_at,first_exposure_at
asgn_3fbca5e8,uid_1436d389,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 17:35:00
asgn_f674e915,uid_66c7b798,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-24 02:56:00
asgn_c2481c4a,uid_13bdefb1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 23:43:00
asgn_dab2203e,uid_6c66093c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 05:34:00
asgn_3df503b3,uid_df15b1fe,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 11:28:00
asgn_81db59d2,uid_35c8497a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 21:57:00
asgn_8b2f46a2,uid_cdffcc11,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 18:51:00
asgn_49ac9a1f,uid_ad975e9d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 04:19:00
asgn_aa58acd4,uid_8c4d43aa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 11:25:00
asgn_0b99c7a9,uid_20db676c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 13:42:00
asgn_92442c3f,uid_3bb7480b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 17:10:00
asgn_d6dcdf34,uid_6da30eaa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-04 11:56:00
asgn_ae8537f5,uid_c8fde66a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 03:51:00
asgn_f2bb57d0,uid_ef813b6c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 01:32:00
asgn_69b6cabc,uid_2624f220,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-09 11:02:00
asgn_a88fe6d0,uid_7a6caab8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 10:39:00
asgn_7cd7faeb,uid_8de76a4d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 16:20:00
asgn_5e3e9c04,uid_77e44a0c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 09:36:00
asgn_dee6159e,uid_c2390e34,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-29 15:42:00
asgn_69c12142,uid_296cfef3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 21:18:00
asgn_e4f006ca,uid_573b1653,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 14:08:00
asgn_6764f998,uid_05f31c07,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 21:18:00
asgn_6779df04,uid_7779917d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 07:23:00
asgn_6cd21755,uid_db897691,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-22 11:52:00
asgn_e0ae9c56,uid_1565ab9a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 12:50:00
asgn_4ac1fc71,uid_8f664543,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 22:27:00
asgn_9808861b,uid_88f9aeed,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 16:40:00
asgn_415acb7a,uid_b3a0280b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 15:35:00
asgn_bde5add5,uid_a68115fe,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 01:59:00
asgn_3271b27b,uid_ec5e553f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-04 00:22:00
asgn_81b4b867,uid_33d5a71b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-27 10:18:00
asgn_99a82cd2,uid_4e68365f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 21:13:00
asgn_164c8ed7,uid_2329b4b3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 07:22:00
asgn_b31e9e4c,uid_f51bc998,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 14:05:00
asgn_7b09592c,uid_aebe13e8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 22:06:00
asgn_f98a572d,uid_b4adf923,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 19:02:00
asgn_4d330a57,uid_b63f0319,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 10:22:00
asgn_dd5ac1a3,uid_3d090fb0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-22 16:31:00
asgn_5ab95411,uid_2da1c0c0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 05:14:00
asgn_b7ecfda7,uid_a7129cde,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 20:21:00
asgn_626b29e2,uid_da8b0c09,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 07:36:00
asgn_9057cb57,uid_778f3425,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-03 09:43:00
asgn_f78e6077,uid_7ec51e0b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 07:43:00
asgn_e059ba1b,uid_152f574f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 05:14:00
asgn_3e669c9f,uid_16237dfd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 18:21:00
asgn_a8952aca,uid_3a7d9807,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-22 16:15:00
asgn_fa7c9f53,uid_41f3abce,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-20 05:19:00
asgn_b1261d71,uid_c9ac800c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 00:42:00
asgn_b1525c07,uid_6a47f5fe,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-11 05:15:00
asgn_c3609c6a,uid_01b4d51e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 08:13:00
asgn_9b4be70e,uid_85aa82d0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 07:26:00
asgn_2169bf8c,uid_aee56633,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-03 22:50:00
asgn_62239d1f,uid_955a9141,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 22:22:00
asgn_ed500268,uid_a7fd6ea2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 20:17:00
asgn_9ac5ada8,uid_bb9b23ce,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 13:48:00
asgn_cb54b351,uid_4afbe784,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 04:17:00
asgn_0e68267d,uid_cbb5f803,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 21:16:00
asgn_c2e1a4f7,uid_3aa954e8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-28 16:53:00
asgn_20dff874,uid_fc8ddae8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-13 22:16:00
asgn_9959166a,uid_96bbb33e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 16:51:00
asgn_5e7974ed,uid_aa6efe0f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-26 19:44:00
asgn_6587c217,uid_2db88361,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 07:55:00
asgn_f435c305,uid_e0037ead,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 09:15:00
asgn_301588ff,uid_7e62f7d8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 06:33:00
asgn_f4336d6b,uid_99b713df,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 11:12:00
asgn_1044e3bb,uid_1fc6aa88,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 05:21:00
asgn_9151eb77,uid_9e35e376,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-29 05:44:00
asgn_d244f8cc,uid_90adfb8e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 22:13:00
asgn_a409059b,uid_76fe647d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-03 14:08:00
asgn_ff5451f0,uid_69d2419a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 10:08:00
asgn_43f19d15,uid_dc8b5c6d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 06:48:00
asgn_7d389e9c,uid_e51a68b0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 15:51:00
asgn_ea345f6a,uid_f08f00f6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 04:13:00
asgn_ab909544,uid_a2b58b39,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 09:06:00
asgn_09e8a219,uid_248bfb87,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 16:08:00
asgn_2597f474,uid_66382545,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 15:44:00
asgn_676ef402,uid_67db7ea6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 16:20:00
asgn_4ad5cbf7,uid_9c2e244b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-25 19:46:00
asgn_f6468f0a,uid_b7898216,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 17:58:00
asgn_83fee382,uid_98365e59,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 21:23:00
asgn_d8ca5342,uid_4c9868e3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 15:26:00
asgn_e1efc8d5,uid_4b98b36b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 02:35:00
asgn_0d558774,uid_18c1225d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 08:11:00
asgn_54b8e343,uid_a28341ed,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 15:34:00
asgn_2ef1c3f8,uid_352c5691,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 04:19:00
asgn_79a07e4b,uid_db4102cf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 12:34:00
asgn_1affad7a,uid_8dacb34f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 08:30:00
asgn_a28a3e2a,uid_d14777e7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 17:36:00
asgn_a34878e8,uid_cc846e9a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 00:36:00
asgn_b3c8d8cf,uid_12b388ba,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 09:25:00
asgn_5d37dca4,uid_b162417d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 11:21:00
asgn_1cb1036b,uid_52343d6a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 18:23:00
asgn_7f68468e,uid_59506337,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 03:15:00
asgn_3f9d8a72,uid_79579ee1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-19 20:11:00
asgn_feef9baa,uid_b92f4cf1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-22 13:56:00
asgn_9e3465b6,uid_9c33bc38,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 21:54:00
asgn_c4b51109,uid_1ba9fdcf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 15:27:00
asgn_49beefe6,uid_c7913bfb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 11:57:00
asgn_ebfa67c9,uid_fd34fc2b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 11:13:00
asgn_a996f273,uid_72245e2a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 06:45:00
asgn_a37776e6,uid_9ca1445c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 02:33:00
asgn_0083689b,uid_7002bcf1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 15:18:00
asgn_245c1b4e,uid_e906a451,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 15:24:00
asgn_2f3a342b,uid_bcb3038f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-03 08:47:00
asgn_c0c0e470,uid_ac301c4a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 12:09:00
asgn_319d85d7,uid_a65fc35c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 06:56:00
asgn_8d5dce6c,uid_f78f5447,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 20:05:00
asgn_4631f3ca,uid_fd44e466,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 12:41:00
asgn_bdadada8,uid_4d9194c4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 05:10:00
asgn_6ef777bc,uid_a1f8f2cc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 01:01:00
asgn_a6e0f6bc,uid_82893030,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 06:16:00
asgn_ab1b1eff,uid_e0064e0e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 16:44:00
asgn_20618ecb,uid_fabeb75b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 00:07:00
asgn_f4068ed4,uid_9b080b42,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 20:43:00
asgn_a976b3b3,uid_43a4f988,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 01:51:00
asgn_d6d0a469,uid_904d9de2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 13:21:00
asgn_d8c909df,uid_89331cae,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 05:34:00
asgn_a9996dce,uid_42275f0b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 05:49:00
asgn_8daa8d89,uid_310c694e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-15 15:05:00
asgn_b1494fa8,uid_3aec806d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 16:16:00
asgn_3c9b176a,uid_884ca294,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 12:47:00
asgn_1d9dbbc4,uid_2150c16f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 20:53:00
asgn_12af30cc,uid_5db0a16c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 00:21:00
asgn_d88733f9,uid_e5386b63,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 08:37:00
asgn_cfd17093,uid_f45eb943,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 20:38:00
asgn_cbc2c5b4,uid_47b7e1de,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 22:36:00
asgn_51edc68c,uid_7e37d9fa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-13 06:14:00
asgn_e6c06091,uid_fea7db31,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 11:05:00
asgn_80d28676,uid_eac8066e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 17:02:00
asgn_a4fc5398,uid_6d8a46b6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 17:44:00
asgn_87ccffc3,uid_6a100d9b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 22:31:00
asgn_074f5001,uid_30e9fc43,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 18:39:00
asgn_8a6d84ed,uid_09da6634,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 22:23:00
asgn_35660c67,uid_2ace358a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 01:15:00
asgn_5c5375f5,uid_ba552f71,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-03 10:55:00
asgn_8e931dbb,uid_ec0b0f93,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 15:48:00
asgn_90836915,uid_51111398,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 15:16:00
asgn_202e4f1e,uid_bbfa993e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 06:47:00
asgn_94ef9efd,uid_68f734aa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 14:13:00
asgn_17d5fcef,uid_dba00847,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 03:23:00
asgn_c33755f6,uid_d31941d9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 03:25:00
asgn_f65d7f0f,uid_689fb12f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-24 20:07:00
asgn_afd54890,uid_260984eb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 12:09:00
asgn_3025dd03,uid_181ff22d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 11:34:00
asgn_f9150b99,uid_3e3e60ae,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 16:16:00
asgn_bf312cc5,uid_82258fc4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 02:55:00
asgn_e599be6c,uid_fba7eca2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-17 07:34:00
asgn_6cd7df32,uid_f85c4a7e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-29 15:53:00
asgn_63e2cd93,uid_940e59df,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 05:08:00
asgn_f3dcd098,uid_067df7cf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 09:48:00
asgn_f2902f32,uid_b226f478,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 14:29:00
asgn_93dd2392,uid_40dd9713,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 22:55:00
asgn_6631a977,uid_3a1e1235,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 01:20:00
asgn_e7dda605,uid_468ba8ad,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 21:42:00
asgn_c9907f0d,uid_4b1816f2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 09:37:00
asgn_9d4be15a,uid_6553f3ae,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 15:39:00
asgn_a3c32bf1,uid_640db381,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 03:18:00
asgn_99a3259c,uid_c3ac94eb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 15:00:00
asgn_5827791f,uid_192d3f0c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 08:14:00
asgn_a6748dc2,uid_e38f43dc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 17:03:00
asgn_8df255f5,uid_7cd2ac11,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 19:32:00
asgn_accdde6b,uid_9213e8dc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 15:14:00
asgn_b6426f65,uid_bda17156,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-05 19:29:00
asgn_2855b1c8,uid_378f5f50,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 13:06:00
asgn_f1e03408,uid_b9fe1699,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 15:39:00
asgn_daef5d9a,uid_0bed19b1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 03:53:00
asgn_e56b764f,uid_d2e5d519,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-05 05:37:00
asgn_eff13bc6,uid_7e182658,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 14:04:00
asgn_b5bbb3c5,uid_8968fe40,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 19:21:00
asgn_1d1d1e86,uid_55fc32df,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 21:53:00
asgn_f429fd87,uid_0f1ae63f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-18 04:37:00
asgn_ced6693f,uid_bcb4f0e9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 12:49:00
asgn_8627b10a,uid_4f4496bb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 15:47:00
asgn_0d87ddce,uid_82e57d61,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 10:26:00
asgn_e5587c84,uid_879f5b12,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 02:39:00
asgn_a326b657,uid_8253a84c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-22 13:07:00
asgn_f5ffd7ee,uid_da92fc44,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 01:57:00
asgn_11c29171,uid_ef9b94ad,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-25 02:27:00
asgn_30600f1f,uid_8ff2922e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 17:13:00
asgn_83fa81d1,uid_fbdc43dd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 08:12:00
asgn_acbcb42e,uid_0951f92c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 12:25:00
asgn_a82ccc08,uid_b5d0a7dd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 01:47:00
asgn_38125f30,uid_7e8d2522,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-05 17:22:00
