user_pseudo_id,total_sessions,total_orders,total_revenue,avg_order_value,days_since_last_visit,avg_scroll_depth,intent_score,propensity_score,propensity_tier,will_purchase,R_score,F_score,M_score,recency_days,frequency,monetary,segment,avg_scroll,intent_mode,clv_6month,xgb_churn_prob,churn_risk_tier,clv_tier
uid_03d4aa6c,1,0.0,0.0,0.0,109,0.43,1,0.011594874183786257,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43,very_low,0.0,0.9987866,High Risk,No Value
uid_03d61b7a,1,0.0,0.0,0.0,65,0.635,5,0.13627974755594546,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.635,very_high,0.0,0.99864,High Risk,No Value
uid_03da1c2b,2,0.0,0.0,0.0,99,0.544,5,0.045716511398949194,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.544,very_high,0.0,0.9990336,High Risk,No Value
uid_03dcb9e3,2,0.0,0.0,0.0,47,0.395,2,0.1296673582026154,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.395,low,0.0,0.9992003,High Risk,No Value
uid_03df57dd,1,0.0,0.0,0.0,7,0.4966666666666666,3,0.940998938826576,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4966666666666666,medium,0.0,0.20273256,Low Risk,No Value
uid_03e36c0c,2,0.0,0.0,0.0,17,0.38666666666666666,5,0.7534190087674774,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.38666666666666666,very_high,0.0,0.99920696,High Risk,No Value
uid_03f5b931,1,0.0,0.0,0.0,81,0.385,1,0.10072952713283413,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.385,very_low,0.0,0.9989711,High Risk,No Value
uid_03f6f366,1,0.0,0.0,0.0,0,0.11,5,0.9165560616421515,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3133333333333333,low,0.0,0.20899238,Low Risk,No Value
uid_04001d2c,2,0.0,0.0,0.0,52,0.47000000000000003,2,0.08318602374611714,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,low,0.0,0.9989736,High Risk,No Value
uid_0406679d,2,0.0,0.0,0.0,26,0.3033333333333333,5,0.3979622391091417,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.265,very_high,0.0,0.28429174,Low Risk,No Value
uid_04068ba9,1,0.0,0.0,0.0,17,0.49,5,0.7525878351739478,High Propensity,1,4,1,4,19.0,1,71.97,New Customer,0.62,very_high,9.187365553180364,0.15070646,Low Risk,Low Value
uid_0415d63c,1,0.0,0.0,0.0,15,0.265,2,0.6214327999394796,High Propensity,1,4,1,1,23.0,1,22.99,New Customer,0.51,very_high,2.829131521036069,0.28575048,Low Risk,Low Value
uid_0417a0bd,1,0.0,0.0,0.0,107,0.6,5,0.0114781453937577,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6,very_high,0.0,0.9989635,High Risk,No Value
uid_04277ad3,2,0.0,0.0,0.0,1,0.406,5,0.8582502435403676,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.406,very_high,0.0,0.32008174,Low Risk,No Value
uid_042a4b27,2,0.0,0.0,0.0,69,0.45999999999999996,2,0.052579611492496826,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45999999999999996,low,0.0,0.99921024,High Risk,No Value
uid_04359a81,1,0.0,0.0,0.0,82,0.24,1,0.02003228538068492,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.24,very_low,0.0,0.99884665,High Risk,No Value
uid_04418ff5,2,0.0,0.0,0.0,124,0.43500000000000005,4,0.0033308980625519884,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43500000000000005,high,0.0,0.99910516,High Risk,No Value
uid_0448ca85,2,0.0,0.0,0.0,13,0.20666666666666667,5,0.5883620742231829,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.44571428571428573,very_high,0.0,0.4232292,Medium Risk,No Value
uid_0449c823,2,0.0,0.0,0.0,1,0.49250000000000005,2,0.7690533894280106,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.49250000000000005,low,0.0,0.42297667,Medium Risk,No Value
uid_04600fcb,1,0.0,0.0,0.0,120,0.43,5,0.02937726525963634,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43,very_high,0.0,0.9988121,High Risk,No Value
uid_04663f04,2,1.0,22.99,22.99,35,0.4183333333333333,5,0.8328286671888117,High Propensity,0,3,1,1,65.0,1,22.99,Potential Loyalist,0.4183333333333333,very_high,2.0624864638956293,0.99908066,High Risk,Low Value
uid_046986f6,4,0.0,0.0,0.0,26,0.378,4,0.1343055830078663,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.378,high,0.0,0.9993036,High Risk,No Value
uid_046fff64,2,0.0,0.0,0.0,18,0.32,4,0.5269081165537032,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32875,high,0.0,0.46990043,Medium Risk,No Value
uid_047f2729,1,0.0,0.0,0.0,0,0.6533333333333333,5,0.9301160196472315,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4983333333333333,very_high,0.0,0.17382154,Low Risk,No Value
uid_04916134,3,0.0,0.0,0.0,76,0.404,5,0.05567787738626625,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.404,very_high,0.0,0.9991992,High Risk,No Value
uid_049884ff,2,0.0,0.0,0.0,18,0.44333333333333336,4,0.5060492568433973,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,high,0.0,0.3676755,Low Risk,No Value
uid_049bbb81,1,0.0,0.0,0.0,6,0.6174999999999999,5,0.6975896985688272,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,very_high,0.0,0.15687808,Low Risk,No Value
uid_04a35e1f,2,0.0,0.0,0.0,15,0.43333333333333335,2,0.3953485996645434,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43333333333333335,low,0.0,0.9807015,High Risk,No Value
uid_04a8d0d5,1,0.0,0.0,0.0,6,0.195,4,0.7850297825455402,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.195,high,0.0,0.22861798,Low Risk,No Value
uid_04adae99,1,0.0,0.0,0.0,28,0.48,5,0.7826807099047635,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48,very_high,0.0,0.9982856,High Risk,No Value
uid_04b9f3b5,1,0.0,0.0,0.0,132,0.26,5,0.0059067308924392456,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26,very_high,0.0,0.99879223,High Risk,No Value
uid_04bf480e,4,1.0,21.99,21.99,50,0.5290909090909092,5,0.31047269909064673,Medium Propensity,0,1,1,1,121.0,1,21.99,Hibernating,0.5290909090909092,very_high,1.4564428656033894,0.9991848,High Risk,Low Value
uid_04c6ac45,2,0.0,0.0,0.0,115,0.4633333333333334,4,0.009779359219994071,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4633333333333334,high,0.0,0.9992028,High Risk,No Value
uid_04d421c4,2,0.0,0.0,0.0,21,0.3566666666666667,2,0.33872676075208946,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3566666666666667,low,0.0,0.999161,High Risk,No Value
uid_04d776a3,1,1.0,21.99,21.99,55,0.6174999999999999,4,0.7204950503475079,High Propensity,0,2,1,1,85.0,1,21.99,Hibernating,0.6174999999999999,high,1.7501682316715546,0.9988475,High Risk,Low Value
uid_04dc7092,3,0.0,0.0,0.0,81,0.5816666666666667,4,0.016101039149879162,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5816666666666667,high,0.0,0.9990895,High Risk,No Value
uid_04e3c81e,1,0.0,0.0,0.0,37,0.6699999999999999,4,0.281937811947654,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5716666666666667,high,0.0,0.35130343,Low Risk,No Value
uid_04e805b3,5,0.0,0.0,0.0,29,0.39999999999999997,2,0.058169434744860624,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39999999999999997,low,0.0,0.9994997,High Risk,No Value
uid_04f192fe,1,0.0,0.0,0.0,36,0.28,3,0.656162189956451,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.28,medium,0.0,0.99894994,High Risk,No Value
uid_04f39df5,3,0.0,0.0,0.0,78,0.35750000000000004,2,0.011853786485367857,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35750000000000004,low,0.0,0.99923766,High Risk,No Value
uid_0505bb88,2,0.0,0.0,0.0,24,0.3775,4,0.42515674272788617,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3775,high,0.0,0.9991559,High Risk,No Value
uid_05099e89,4,0.0,0.0,0.0,13,0.47375,4,0.31459487536868963,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47375,high,0.0,0.9478106,High Risk,No Value
uid_050c9a8e,2,0.0,0.0,0.0,87,0.4433333333333333,2,0.020721288435326,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4433333333333333,low,0.0,0.9992175,High Risk,No Value
uid_0518e0d1,4,1.0,42.99,42.99,57,0.5025,5,0.11317060581747616,Low Propensity,0,1,1,2,182.0,1,42.99,Hibernating,0.5025,very_high,2.2203858932091896,0.9990938,High Risk,Low Value
uid_05192ed8,3,0.0,0.0,0.0,36,0.4533333333333333,2,0.06964403458666463,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.44800000000000006,low,0.0,0.55086577,Medium Risk,No Value
uid_05193a3c,3,1.0,44.99,44.99,62,0.575,4,0.19074997378039552,Low Propensity,0,1,1,3,129.0,1,44.99,Hibernating (High Value),0.575,high,2.873057163704012,0.99888736,High Risk,Low Value
uid_05248b1d,2,0.0,0.0,0.0,60,0.3333333333333333,4,0.17209496199187688,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3333333333333333,high,0.0,0.99900514,High Risk,No Value
uid_053a0bdc,1,0.0,0.0,0.0,25,0.37,2,0.5138166320963489,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45999999999999996,low,0.0,0.30063295,Low Risk,No Value
uid_054651f4,3,0.0,0.0,0.0,112,0.38666666666666666,2,0.002103338666928363,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.38666666666666666,low,0.0,0.99924743,High Risk,No Value
uid_054f5c68,2,0.0,0.0,0.0,11,0.6749999999999999,5,0.8041537196861696,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6749999999999999,very_high,0.0,0.85066724,High Risk,No Value
uid_05509123,5,1.0,21.99,21.99,48,0.44111111111111106,4,0.11468326141627971,Low Propensity,0,1,1,1,153.0,1,21.99,Hibernating,0.44111111111111106,high,1.2682927597245626,0.99954057,High Risk,Low Value
uid_055afcc4,3,0.0,0.0,0.0,38,0.466,4,0.1472148628951682,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.466,high,0.0,0.99919087,High Risk,No Value
uid_056a9d30,2,0.0,0.0,0.0,55,0.435,2,0.13045851841437858,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.435,low,0.0,0.9992211,High Risk,No Value
uid_056f67a9,4,0.0,0.0,0.0,60,0.4657142857142857,4,0.08932325764679842,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4657142857142857,high,0.0,0.9988815,High Risk,No Value
uid_05703867,2,0.0,0.0,0.0,3,0.5,1,0.6379902690021146,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5,very_low,0.0,0.22757344,Low Risk,No Value
uid_05797a5e,2,0.0,0.0,0.0,12,0.385,2,0.376329392954792,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41000000000000003,low,0.0,0.1723818,Low Risk,No Value
uid_059039b9,1,0.0,0.0,0.0,70,0.22,2,0.06738814266352643,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22,low,0.0,0.9990513,High Risk,No Value
uid_0593f4a8,2,0.0,0.0,0.0,47,0.33999999999999997,2,0.09126933167565304,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33999999999999997,low,0.0,0.9991722,High Risk,No Value
uid_059dc2b8,3,0.0,0.0,0.0,81,0.415,4,0.018415024967175,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.415,high,0.0,0.99919325,High Risk,No Value
uid_059ea785,3,0.0,0.0,0.0,11,0.3325,2,0.29186155684813325,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3325,low,0.0,0.8558164,High Risk,No Value
uid_05a41c7e,3,0.0,0.0,0.0,16,0.2975,4,0.3776808863241267,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2975,high,0.0,0.99913776,High Risk,No Value
uid_05b315bb,2,0.0,0.0,0.0,36,0.4266666666666667,5,0.3318222150951519,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4266666666666667,very_high,0.0,0.99912065,High Risk,No Value
uid_05b9acf0,3,0.0,0.0,0.0,53,0.2733333333333334,2,0.051958825504781404,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2733333333333334,low,0.0,0.9991635,High Risk,No Value
uid_05ca5a1c,2,0.0,0.0,0.0,57,0.42000000000000004,2,0.052285457985758475,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42000000000000004,low,0.0,0.99912745,High Risk,No Value
uid_05cbfe17,2,0.0,0.0,0.0,21,0.33499999999999996,2,0.38145868543536726,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33499999999999996,low,0.0,0.99921393,High Risk,No Value
uid_05da2ff5,2,0.0,0.0,0.0,95,0.34199999999999997,5,0.044149088539629185,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34199999999999997,very_high,0.0,0.9992461,High Risk,No Value
uid_05ddf1a7,2,0.0,0.0,0.0,57,0.30333333333333334,5,0.12117314574258874,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.30333333333333334,very_high,0.0,0.99921155,High Risk,No Value
uid_05e3e830,1,0.0,0.0,0.0,27,0.6174999999999999,5,0.5491903803447716,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6174999999999999,very_high,0.0,0.9988262,High Risk,No Value
uid_05f395ef,3,0.0,0.0,0.0,10,0.395,4,0.3475322911542831,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4,high,0.0,0.26736262,Low Risk,No Value
uid_05f4120f,1,0.0,0.0,0.0,50,0.6825,4,0.44421073999151617,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6825,high,0.0,0.9989579,High Risk,No Value
uid_05f8190f,2,0.0,0.0,0.0,54,0.41500000000000004,5,0.219356629654795,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41500000000000004,very_high,0.0,0.99909806,High Risk,No Value
uid_05f94995,2,0.0,0.0,0.0,43,0.5175,4,0.3614752717976256,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5175,high,0.0,0.9990532,High Risk,No Value
uid_06037570,1,1.0,68.97,68.97,50,0.638,5,0.6219289701068402,High Propensity,0,2,1,4,80.0,1,68.97,Hibernating (High Value),0.638,very_high,5.648234250966595,0.99863297,High Risk,Low Value
uid_0606541e,3,0.0,0.0,0.0,53,0.382,3,0.15403834338992506,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.382,medium,0.0,0.99918383,High Risk,No Value
uid_060b5d32,1,0.0,0.0,0.0,7,0.695,5,0.9528982639972461,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.695,very_high,0.0,0.48545521,Medium Risk,No Value
uid_0610025a,5,0.0,0.0,0.0,15,0.32181818181818184,2,0.23897351317380425,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32181818181818184,low,0.0,0.99042016,High Risk,No Value
uid_0610ea60,1,0.0,0.0,0.0,23,0.28,5,0.8121271126952179,High Propensity,1,4,1,4,17.0,1,71.97,New Customer,0.4257142857142857,very_high,9.362772757527628,0.12986338,Low Risk,Low Value
uid_06175da7,4,0.0,0.0,0.0,64,0.45375,2,0.04254986921815793,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45375,low,0.0,0.9989704,High Risk,No Value
uid_061ad5e7,1,0.0,0.0,0.0,134,0.46,4,0.0026073757141115337,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46,high,0.0,0.9990005,High Risk,No Value
uid_061fc0e0,2,0.0,0.0,0.0,81,0.3225,4,0.0377110486266276,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3225,high,0.0,0.9989563,High Risk,No Value
uid_062e8a3e,1,1.0,39.99,39.99,66,0.5375,4,0.5898664518596667,Medium Propensity,0,2,1,2,96.0,1,39.99,Hibernating,0.5375,high,2.997566844531789,0.99853885,High Risk,Low Value
uid_0630a073,1,0.0,0.0,0.0,78,0.22999999999999998,1,0.0917404294083766,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22999999999999998,very_low,0.0,0.99880505,High Risk,No Value
uid_06322f40,2,1.0,24.99,24.99,27,0.6714285714285715,5,0.7953095169357776,High Propensity,0,2,1,1,75.0,1,24.99,Hibernating,0.6714285714285715,very_high,2.107657653307381,0.99906355,High Risk,Low Value
uid_06356edb,3,1.0,24.99,24.99,91,0.48444444444444446,4,0.03334619450721986,Low Propensity,0,1,1,1,121.0,1,24.99,Hibernating,0.48444444444444446,high,1.6551390273501003,0.9987759,High Risk,Low Value
uid_06368953,1,0.0,0.0,0.0,28,0.41,2,0.35302492369495064,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3433333333333333,low,0.0,0.25765833,Low Risk,No Value
uid_0636bdfa,5,0.0,0.0,0.0,58,0.37,2,0.007827551408717218,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37,low,0.0,0.9995541,High Risk,No Value
uid_06395ffa,1,0.0,0.0,0.0,37,0.59,1,0.1350685275117404,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.59,very_low,0.0,0.9987306,High Risk,No Value
uid_063af3cd,1,0.0,0.0,0.0,12,0.355,3,0.8086430800562453,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.355,medium,0.0,0.3459758,Low Risk,No Value
uid_063e2b1f,2,1.0,21.99,21.99,19,0.6166666666666667,4,0.7846854998650964,High Propensity,0,2,1,1,83.0,1,21.99,Hibernating,0.59,high,1.7700864781663581,0.4972071,Medium Risk,Low Value
uid_06423efc,2,0.0,0.0,0.0,5,0.3425,4,0.8605904936936357,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3425,high,0.0,0.43484634,Medium Risk,No Value
uid_06424105,3,0.0,0.0,0.0,89,0.33999999999999997,5,0.010907350875854305,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.33999999999999997,very_high,0.0,0.9991868,High Risk,No Value
uid_064259bd,2,0.0,0.0,0.0,6,0.47,2,0.5481991500232891,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47,low,0.0,0.39867002,Low Risk,No Value
uid_06494fd3,1,0.0,0.0,0.0,2,0.34,4,0.7480094246092028,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.526,very_high,0.0,0.16389817,Low Risk,No Value
uid_064bf250,2,0.0,0.0,0.0,47,0.48333333333333334,5,0.3437103114375942,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48333333333333334,very_high,0.0,0.99891007,High Risk,No Value
uid_06557f59,2,1.0,44.99,44.99,133,0.542,5,0.02755725083742846,Low Propensity,0,1,1,3,182.0,1,44.99,Hibernating (High Value),0.542,very_high,2.3236836784247834,0.9990202,High Risk,Low Value
uid_0656b18d,1,0.0,0.0,0.0,28,0.535,4,0.4564020721124808,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.535,high,0.0,0.9988859,High Risk,No Value
uid_065a5e1b,3,0.0,0.0,0.0,40,0.43,2,0.03707559969900519,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43,low,0.0,0.9991787,High Risk,No Value
uid_066588a1,2,0.0,0.0,0.0,14,0.38000000000000006,4,0.5834834341221781,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35833333333333334,high,0.0,0.28427202,Low Risk,No Value
uid_06721d36,1,0.0,0.0,0.0,99,0.16,2,0.0163925603371047,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.16,low,0.0,0.9989409,High Risk,No Value
uid_067595a5,2,0.0,0.0,0.0,98,0.5433333333333333,2,0.007532091290390942,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5433333333333333,low,0.0,0.99897003,High Risk,No Value
uid_06777660,3,0.0,0.0,0.0,0,0.48,4,0.3293008814485818,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48,high,0.0,0.4580223,Medium Risk,No Value
uid_067d99e1,4,1.0,22.99,22.99,69,0.51,5,0.06658524509171337,Low Propensity,0,1,1,1,170.0,1,22.99,Hibernating,0.51,very_high,1.2410307881451976,0.99920696,High Risk,Low Value
uid_0687ca83,2,0.0,0.0,0.0,17,0.5722222222222223,4,0.48109919983917765,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5723076923076923,high,0.0,0.17933583,Low Risk,No Value
uid_068811ef,2,0.0,0.0,0.0,91,0.48600000000000004,4,0.10784262271599021,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48600000000000004,high,0.0,0.99891007,High Risk,No Value
uid_068a8290,2,1.0,22.99,22.99,72,0.605,5,0.3275336088809894,Medium Propensity,0,1,1,1,119.0,1,22.99,Hibernating,0.605,very_high,1.5369588547169195,0.9989864,High Risk,Low Value
uid_068aeadd,4,0.0,0.0,0.0,15,0.35333333333333333,2,0.22333237832870634,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.31714285714285717,low,0.0,0.97567195,High Risk,No Value
uid_06952e23,3,0.0,0.0,0.0,15,0.48714285714285716,4,0.5209636619183278,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.495,high,0.0,0.25753787,Low Risk,No Value
uid_06967f6f,3,0.0,0.0,0.0,15,0.3275,2,0.251333744531005,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3283333333333333,low,0.0,0.30157778,Low Risk,No Value
uid_06a88c60,1,0.0,0.0,0.0,4,0.5066666666666667,5,0.9252125568311902,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4916666666666667,very_high,0.0,0.21822284,Low Risk,No Value
uid_06afa3a0,1,0.0,0.0,0.0,48,0.615,4,0.44871663785149335,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.615,high,0.0,0.99904543,High Risk,No Value
uid_06b187a7,1,0.0,0.0,0.0,13,0.405,5,0.8886080333735712,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42,very_high,0.0,0.2837776,Low Risk,No Value
uid_06bf6bd7,4,0.0,0.0,0.0,13,0.5214285714285715,4,0.20788261378133235,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5214285714285715,high,0.0,0.9136975,High Risk,No Value
uid_06c0e2f4,1,0.0,0.0,0.0,140,0.45,2,0.0014784332322119512,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45,low,0.0,0.99873,High Risk,No Value
uid_06cbe0bc,2,0.0,0.0,0.0,19,0.395,2,0.18899326602148822,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.395,low,0.0,0.9992107,High Risk,No Value
uid_06d651f5,2,0.0,0.0,0.0,26,0.19,2,0.35176229323303004,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.20666666666666667,very_low,0.0,0.36445612,Low Risk,No Value
uid_06d7c749,1,0.0,0.0,0.0,109,0.505,4,0.027168172876483227,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.505,high,0.0,0.99901676,High Risk,No Value
uid_06e6124a,3,0.0,0.0,0.0,27,0.2975,1,0.21947259458619225,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.28200000000000003,very_low,0.0,0.48298183,Medium Risk,No Value
uid_06ee703e,1,0.0,0.0,0.0,18,0.32,4,0.733640267641497,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32,high,0.0,0.99883443,High Risk,No Value
uid_07000ece,3,0.0,0.0,0.0,22,0.5014285714285714,4,0.3728452893864683,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.458,high,0.0,0.9592884,High Risk,No Value
uid_0702515b,3,0.0,0.0,0.0,14,0.30000000000000004,2,0.3411318321393349,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.266,low,0.0,0.23416573,Low Risk,No Value
uid_0707b53e,1,0.0,0.0,0.0,28,0.31,2,0.286963195134959,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.31666666666666665,low,0.0,0.33554852,Low Risk,No Value
uid_071e5632,3,0.0,0.0,0.0,26,0.38666666666666666,2,0.3213152105114443,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45499999999999996,low,0.0,0.9339944,High Risk,No Value
uid_07282846,3,0.0,0.0,0.0,61,0.485,2,0.02532459567656452,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.485,low,0.0,0.9990194,High Risk,No Value
uid_0729f12a,1,0.0,0.0,0.0,133,0.6925,4,0.0015711059608765868,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6925,high,0.0,0.9990214,High Risk,No Value
uid_0737c53f,1,0.0,0.0,0.0,1,0.46,4,0.7478656322193111,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5633333333333334,high,0.0,0.28001747,Low Risk,No Value
uid_074366a4,2,0.0,0.0,0.0,136,0.48750000000000004,5,0.0035468250764000733,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48750000000000004,very_high,0.0,0.99878746,High Risk,No Value
uid_07446eed,2,0.0,0.0,0.0,10,0.44,5,0.8476438683967213,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45999999999999996,very_high,0.0,0.41714466,Medium Risk,No Value
uid_07490bb5,4,3.0,171.95,57.31666666666666,61,0.531,5,0.018042054379471754,Low Propensity,0,2,1,4,91.0,3,171.95,Hibernating (High Value),0.531,very_high,60.60895275193966,0.99923456,High Risk,Medium Value
