session_id,user_pseudo_id,session_start,session_end,device_category,traffic_source,traffic_medium,item_id,product_category,price_tier,item_price,intent_level,dropoff_reason,category_viewed,order_id,order_revenue,page_view,view_item_list,view_item,add_to_cart,begin_checkout,purchase,avg_scroll_depth,reached_home,reached_plp,reached_pdp,reached_atc,reached_checkout,purchased,pdp_view_count,session_duration_sec,variant,is_returned,payment_method
sess_uid_016d0f61_20240203213400,uid_016d0f61,2024-02-03 21:34:07,2024-02-03 21:39:05,desktop,email,email,LUM-SH-03,Shampoo,mid,39.99,very_high,converted,Shampoo,ord_57426b,42.62,1,1,2,1,1,1,0.6950000000000001,True,True,True,True,True,True,2,298.0,treatment,False,shop_pay
sess_uid_01801b8e_20240320142000,uid_01801b8e,2024-03-20 14:20:20,2024-03-20 14:27:38,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,decision_friction,Body Wash,,0.0,1,1,3,0,0,0,0.9366666666666666,True,True,True,False,False,False,3,438.0,treatment,,
sess_uid_018c0f2f_20240131224000,uid_018c0f2f,2024-01-31 22:40:02,2024-01-31 22:40:50,mobile,google,cpc,LUM-VP-03,Value Pack,high,54.99,low,distraction,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,48.0,treatment,,
sess_uid_018c0f2f_20240302044000,uid_018c0f2f,2024-03-02 04:40:16,2024-03-02 04:40:16,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,decision_friction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_01920abb_20240221221100,uid_01920abb,2024-02-21 22:11:19,2024-02-21 22:11:19,mobile,google,cpc,LUM-VP-03,Value Pack,high,54.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_01920abb_20240306001100,uid_01920abb,2024-03-06 00:11:19,2024-03-06 00:12:50,mobile,email,email,LUM-BDL-02,Bundle,mid,39.99,very_high,converted,Bundle,,0.0,1,1,1,1,0,0,0.84,True,True,True,True,False,False,1,91.0,treatment,,
sess_uid_01920abb_20240331101100,uid_01920abb,2024-03-31 10:11:17,2024-03-31 10:17:20,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,,0.0,1,1,2,1,0,0,0.89,True,True,True,True,False,False,2,363.0,treatment,,
sess_uid_0193dc1f_20240216180000,uid_0193dc1f,2024-02-16 18:00:12,2024-02-16 18:00:12,mobile,tiktok,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,distraction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_0193dc1f_20240306110000,uid_0193dc1f,2024-03-06 11:00:19,2024-03-06 11:01:12,mobile,tiktok,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,53.0,control,,
sess_uid_0193dc1f_20240402170000,uid_0193dc1f,2024-04-02 17:00:03,2024-04-02 17:00:03,mobile,tiktok,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_019a1ead_20240207111100,uid_019a1ead,2024-02-07 11:11:19,2024-02-07 11:21:56,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,,0.0,1,1,3,1,1,0,0.91,True,True,True,True,True,False,3,637.0,control,,
sess_uid_01a96018_20240211062200,uid_01a96018,2024-02-11 06:22:16,2024-02-11 06:23:11,tablet,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,impulse_faded,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,55.0,control,,
sess_uid_01a96018_20240301152200,uid_01a96018,2024-03-01 15:22:15,2024-03-01 15:22:15,desktop,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01acb72e_20240128152800,uid_01acb72e,2024-01-28 15:28:16,2024-01-28 15:29:00,mobile,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,impulse_faded,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,44.0,treatment,,
sess_uid_01acb72e_20240206072800,uid_01acb72e,2024-02-06 07:28:04,2024-02-06 07:28:04,mobile,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_01acb72e_20240213112800,uid_01acb72e,2024-02-13 11:28:12,2024-02-13 11:29:11,mobile,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,impulse_faded,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,59.0,treatment,,
sess_uid_01af8d92_20240203045500,uid_01af8d92,2024-02-03 04:55:15,2024-02-03 04:59:56,mobile,direct,none,LUM-BW-02,Body Wash,low,22.99,very_high,converted,Body Wash,ord_e58c4a,45.98,1,1,1,1,1,1,0.74,True,True,True,True,True,True,1,281.0,treatment,True,credit_card
sess_uid_01afb171_20240217205600,uid_01afb171,2024-02-17 20:56:04,2024-02-17 20:56:28,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,decision_friction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,24.0,control,,
sess_uid_01afb171_20240314205600,uid_01afb171,2024-03-14 20:56:10,2024-03-14 21:04:14,mobile,referral,referral,LUM-SH-02,Shampoo,low,23.99,high,converted,Shampoo,,0.0,1,1,3,1,0,0,0.6933333333333334,True,True,True,True,False,False,3,484.0,control,,
sess_uid_01b293fa_20240203174600,uid_01b293fa,2024-02-03 17:46:04,2024-02-03 17:46:25,desktop,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,wrong_audience,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,21.0,control,,
sess_uid_01b293fa_20240302164600,uid_01b293fa,2024-03-02 16:46:08,2024-03-02 16:48:04,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,impulse_faded,Bundle,,0.0,1,1,1,0,0,0,0.15,True,True,True,False,False,False,1,116.0,control,,
sess_uid_01b4d51e_20240313081300,uid_01b4d51e,2024-03-13 08:13:04,2024-03-13 08:13:04,mobile,direct,none,LUM-BDL-01,Bundle,mid,42.99,very_high,out_of_stock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01bac52a_20240316184600,uid_01bac52a,2024-03-16 18:46:10,2024-03-16 18:47:53,desktop,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,converted,Bundle,,0.0,1,1,1,1,0,0,0.65,True,True,True,True,False,False,1,103.0,treatment,,
sess_uid_01bc32d4_20240115205100,uid_01bc32d4,2024-01-15 20:51:14,2024-01-15 20:51:14,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01bc32d4_20240204105100,uid_01bc32d4,2024-02-04 10:51:05,2024-02-04 10:51:05,mobile,tiktok,paid_social,LUM-BW-02,Body Wash,low,22.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01bc32d4_20240221155100,uid_01bc32d4,2024-02-21 15:51:17,2024-02-21 15:52:06,mobile,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,49.0,control,,
sess_uid_01c83f08_20240124191800,uid_01c83f08,2024-01-24 19:18:20,2024-01-24 19:18:45,mobile,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,wrong_audience,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,25.0,treatment,,
sess_uid_01cb329b_20240202212500,uid_01cb329b,2024-02-02 21:25:03,2024-02-02 21:25:54,mobile,email,email,LUM-SH-02,Shampoo,low,23.99,very_high,decision_friction,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,51.0,treatment,,
sess_uid_01cb329b_20240219062500,uid_01cb329b,2024-02-19 06:25:14,2024-02-19 06:25:14,mobile,referral,referral,LUM-BDL-01,Bundle,mid,42.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_01cb329b_20240317062500,uid_01cb329b,2024-03-17 06:25:13,2024-03-17 06:25:13,mobile,tiktok,paid_social,LUM-BW-01,Body Wash,low,21.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_01e10533_20240208014700,uid_01e10533,2024-02-08 01:47:15,2024-02-08 01:47:47,mobile,referral,referral,LUM-SH-03,Shampoo,mid,39.99,high,comparison_intent,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,32.0,control,,
sess_uid_01e10533_20240307134700,uid_01e10533,2024-03-07 13:47:06,2024-03-07 13:47:06,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01e10533_20240329204700,uid_01e10533,2024-03-29 20:47:09,2024-03-29 20:47:09,mobile,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_01e3c04b_20240210232100,uid_01e3c04b,2024-02-10 23:21:07,2024-02-10 23:21:37,mobile,referral,referral,LUM-VP-01,Value Pack,high,59.99,low,wrong_audience,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,30.0,control,,
sess_uid_01e3c04b_20240227002100,uid_01e3c04b,2024-02-27 00:21:16,2024-02-27 00:21:56,mobile,email,email,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,40.0,control,,
sess_uid_01e3c04b_20240328082100,uid_01e3c04b,2024-03-28 08:21:06,2024-03-28 08:22:00,mobile,referral,referral,LUM-VP-02,Value Pack,high,64.99,low,price_shock,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,54.0,control,,
sess_uid_01e3c04b_20240404162100,uid_01e3c04b,2024-04-04 16:21:04,2024-04-04 16:21:37,desktop,referral,referral,LUM-BDL-01,Bundle,mid,42.99,high,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,33.0,control,,
sess_uid_01e949bb_20240324083200,uid_01e949bb,2024-03-24 08:32:09,2024-03-24 08:32:09,desktop,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_020416ee_20240208181500,uid_020416ee,2024-02-08 18:15:15,2024-02-08 18:16:02,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,wrong_audience,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,47.0,treatment,,
sess_uid_020416ee_20240228081500,uid_020416ee,2024-02-28 08:15:01,2024-02-28 08:15:01,mobile,instagram,paid_social,LUM-SH-02,Shampoo,low,23.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_020416ee_20240312201500,uid_020416ee,2024-03-12 20:15:05,2024-03-12 20:15:05,mobile,tiktok,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0208058a_20240210051800,uid_0208058a,2024-02-10 05:18:11,2024-02-10 05:18:35,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,24.0,control,,
sess_uid_021d94dc_20240307104900,uid_021d94dc,2024-03-07 10:49:16,2024-03-07 10:49:16,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_021d94dc_20240318174900,uid_021d94dc,2024-03-18 17:49:08,2024-03-18 17:50:00,mobile,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,52.0,treatment,,
sess_uid_0220a824_20240209222400,uid_0220a824,2024-02-09 22:24:10,2024-02-09 22:24:56,desktop,instagram,paid_social,LUM-BDL-03,Bundle,mid,44.99,low,converted,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,46.0,treatment,,
sess_uid_0220adc5_20240115165900,uid_0220adc5,2024-01-15 16:59:18,2024-01-15 16:59:18,mobile,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,decision_friction,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0220adc5_20240209165900,uid_0220adc5,2024-02-09 16:59:13,2024-02-09 16:59:13,desktop,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0220adc5_20240310145900,uid_0220adc5,2024-03-10 14:59:16,2024-03-10 14:59:49,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,converted,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,33.0,treatment,,
sess_uid_02229ab6_20240122170400,uid_02229ab6,2024-01-22 17:04:02,2024-01-22 17:05:53,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,out_of_stock,Conditioner,,0.0,1,1,1,0,0,0,0.25,True,True,True,False,False,False,1,111.0,control,,
sess_uid_02229ab6_20240215010400,uid_02229ab6,2024-02-15 01:04:20,2024-02-15 01:05:47,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,price_barrier,Conditioner,,0.0,1,1,1,0,0,0,0.17,True,True,True,False,False,False,1,87.0,control,,
sess_uid_02229ab6_20240301030400,uid_02229ab6,2024-03-01 03:04:09,2024-03-01 03:05:42,mobile,direct,none,LUM-SH-03,Shampoo,mid,39.99,very_high,price_barrier,Shampoo,,0.0,1,1,1,0,0,0,0.22,True,True,True,False,False,False,1,93.0,control,,
sess_uid_023e1d51_20240225171200,uid_023e1d51,2024-02-25 17:12:08,2024-02-25 17:12:08,mobile,google,cpc,LUM-VP-03,Value Pack,high,54.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_023e1d51_20240311001200,uid_023e1d51,2024-03-11 00:12:06,2024-03-11 00:12:56,mobile,google,cpc,LUM-SH-03,Shampoo,mid,39.99,high,converted,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,50.0,treatment,,
sess_uid_0245df54_20240118221700,uid_0245df54,2024-01-18 22:17:14,2024-01-18 22:17:24,desktop,tiktok,paid_social,LUM-CD-01,Conditioner,low,24.99,low,distraction,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,10.0,control,,
sess_uid_02460f64_20240130150000,uid_02460f64,2024-01-30 15:00:03,2024-01-30 15:00:24,desktop,instagram,paid_social,LUM-SH-01,Shampoo,low,21.99,low,price_shock,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,21.0,treatment,,
sess_uid_02460f64_20240212120000,uid_02460f64,2024-02-12 12:00:05,2024-02-12 12:01:05,tablet,instagram,paid_social,LUM-BW-01,Body Wash,low,21.99,low,wrong_audience,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,60.0,treatment,,
sess_uid_02460f64_20240229060000,uid_02460f64,2024-02-29 06:00:09,2024-02-29 06:01:05,desktop,tiktok,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,impulse_faded,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,56.0,treatment,,
sess_uid_024bfa85_20240310094600,uid_024bfa85,2024-03-10 09:46:09,2024-03-10 09:46:09,desktop,tiktok,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_024e542d_20240225021300,uid_024e542d,2024-02-25 02:13:13,2024-02-25 02:17:39,mobile,google,cpc,LUM-BDL-01,Bundle,mid,42.99,high,comparison_intent,Bundle,,0.0,1,1,2,0,0,0,0.505,True,True,True,False,False,False,2,266.0,treatment,,
sess_uid_024e542d_20240303041300,uid_024e542d,2024-03-03 04:13:12,2024-03-03 04:21:32,mobile,email,email,LUM-CD-01,Conditioner,low,24.99,very_high,converted,Conditioner,ord_bfee6d,49.98,1,1,2,1,1,1,0.585,True,True,True,True,True,True,2,500.0,treatment,False,paypal
sess_uid_026318ef_20240301182300,uid_026318ef,2024-03-01 18:23:11,2024-03-01 18:23:11,mobile,tiktok,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_026318ef_20240329052300,uid_026318ef,2024-03-29 05:23:07,2024-03-29 05:23:07,mobile,google,cpc,LUM-BW-02,Body Wash,low,22.99,high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_026c7bcd_20240220204700,uid_026c7bcd,2024-02-20 20:47:20,2024-02-20 20:47:50,mobile,direct,none,LUM-VP-03,Value Pack,high,54.99,medium,ad_pdp_mismatch,Value Pack,,0.0,1,1,1,0,0,0,0.06,True,True,True,False,False,False,1,30.0,control,,
sess_uid_026c7bcd_20240319044700,uid_026c7bcd,2024-03-19 04:47:17,2024-03-19 04:55:33,mobile,direct,none,LUM-CD-01,Conditioner,low,24.99,very_high,decision_friction,Conditioner,,0.0,1,1,4,0,0,0,0.6725,True,True,True,False,False,False,4,496.0,control,,
sess_uid_026c7bcd_20240326164700,uid_026c7bcd,2024-03-26 16:47:04,2024-03-26 16:48:34,mobile,email,email,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,Bundle,,0.0,1,1,1,1,0,0,0.75,True,True,True,True,False,False,1,90.0,control,,
sess_uid_027f51fb_20240127234300,uid_027f51fb,2024-01-27 23:43:17,2024-01-27 23:45:13,mobile,referral,referral,LUM-CD-01,Conditioner,low,24.99,high,distraction,Conditioner,,0.0,1,1,1,0,0,0,0.37,True,True,True,False,False,False,1,116.0,control,,
sess_uid_027f51fb_20240218174300,uid_027f51fb,2024-02-18 17:43:03,2024-02-18 17:43:03,mobile,instagram,paid_social,LUM-VP-01,Value Pack,high,59.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_027f51fb_20240318094300,uid_027f51fb,2024-03-18 09:43:19,2024-03-18 09:43:19,mobile,referral,referral,LUM-BDL-02,Bundle,mid,39.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_027f51fb_20240401124300,uid_027f51fb,2024-04-01 12:43:04,2024-04-01 12:43:04,mobile,referral,referral,LUM-BW-02,Body Wash,low,22.99,high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_028143fe_20240131081500,uid_028143fe,2024-01-31 08:15:01,2024-01-31 08:18:37,desktop,direct,none,LUM-BDL-03,Bundle,mid,44.99,very_high,converted,Bundle,ord_b6d297,94.61,1,1,1,1,1,1,0.72,True,True,True,True,True,True,1,216.0,treatment,False,credit_card
sess_uid_0281eedc_20240220094700,uid_0281eedc,2024-02-20 09:47:09,2024-02-20 09:47:09,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,wrong_audience,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0281eedc_20240228044700,uid_0281eedc,2024-02-28 04:47:17,2024-02-28 04:47:17,desktop,tiktok,paid_social,LUM-SH-03,Shampoo,mid,39.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0281eedc_20240313144700,uid_0281eedc,2024-03-13 14:47:08,2024-03-13 14:47:52,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,impulse_faded,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,44.0,treatment,,
sess_uid_0281eedc_20240324204700,uid_0281eedc,2024-03-24 20:47:19,2024-03-24 20:47:19,mobile,instagram,paid_social,LUM-VP-03,Value Pack,high,54.99,very_low,impulse_faded,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_028e1ff8_20240208115800,uid_028e1ff8,2024-02-08 11:58:04,2024-02-08 11:58:04,mobile,email,email,LUM-BDL-03,Bundle,mid,44.99,very_high,out_of_stock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_028e1ff8_20240305035800,uid_028e1ff8,2024-03-05 03:58:17,2024-03-05 03:58:17,mobile,email,email,LUM-BDL-01,Bundle,mid,42.99,very_high,converted,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_028e1ff8_20240325065800,uid_028e1ff8,2024-03-25 06:58:14,2024-03-25 06:58:14,mobile,email,email,LUM-BW-01,Body Wash,low,21.99,very_high,price_barrier,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,control,,
sess_uid_028e1ff8_20240406175800,uid_028e1ff8,2024-04-06 17:58:04,2024-04-06 17:58:33,mobile,email,email,LUM-VP-02,Value Pack,high,64.99,medium,ad_pdp_mismatch,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,29.0,control,,
sess_uid_028fd363_20240113210100,uid_028fd363,2024-01-13 21:01:03,2024-01-13 21:01:30,desktop,referral,referral,LUM-SH-03,Shampoo,mid,39.99,high,decision_friction,Shampoo,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,27.0,control,,
sess_uid_028fd363_20240125220100,uid_028fd363,2024-01-25 22:01:19,2024-01-25 22:06:11,desktop,referral,referral,LUM-SH-03,Shampoo,mid,39.99,high,decision_friction,Shampoo,,0.0,1,1,2,0,0,0,0.85,True,True,True,False,False,False,2,292.0,control,,
sess_uid_0291cd30_20240223143600,uid_0291cd30,2024-02-23 14:36:02,2024-02-23 14:40:38,desktop,google,cpc,LUM-SH-01,Shampoo,low,21.99,high,comparison_intent,Shampoo,,0.0,1,1,2,0,0,0,0.705,True,True,True,False,False,False,2,276.0,treatment,,
sess_uid_0291cd30_20240318093600,uid_0291cd30,2024-03-18 09:36:17,2024-03-18 09:37:15,desktop,google,cpc,LUM-BW-01,Body Wash,low,21.99,high,distraction,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,58.0,treatment,,
sess_uid_0291cd30_20240405193600,uid_0291cd30,2024-04-05 19:36:08,2024-04-05 19:41:17,desktop,google,cpc,LUM-BDL-02,Bundle,mid,39.99,high,converted,Bundle,ord_7080ea,42.11,1,1,1,1,1,1,0.58,True,True,True,True,True,True,1,309.0,treatment,False,shop_pay
sess_uid_02956204_20240213080800,uid_02956204,2024-02-13 08:08:04,2024-02-13 08:09:46,desktop,google,cpc,LUM-CD-01,Conditioner,low,24.99,high,comparison_intent,Conditioner,,0.0,1,1,1,0,0,0,0.46,True,True,True,False,False,False,1,102.0,treatment,,
sess_uid_02956204_20240309040800,uid_02956204,2024-03-09 04:08:13,2024-03-09 04:08:31,desktop,google,cpc,LUM-BW-02,Body Wash,low,22.99,high,decision_friction,Body Wash,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,18.0,treatment,,
sess_uid_0296ad1f_20240117093000,uid_0296ad1f,2024-01-17 09:30:01,2024-01-17 09:30:01,mobile,instagram,paid_social,LUM-BDL-01,Bundle,mid,42.99,low,price_shock,,,0.0,1,0,0,0,0,0,,True,False,False,False,False,False,0,0.0,treatment,,
sess_uid_0296ad1f_20240203103000,uid_0296ad1f,2024-02-03 10:30:03,2024-02-03 10:30:13,desktop,instagram,paid_social,LUM-CD-01,Conditioner,low,24.99,low,impulse_faded,Conditioner,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,10.0,treatment,,
sess_uid_029a2dee_20240311033200,uid_029a2dee,2024-03-11 03:32:13,2024-03-11 03:32:30,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,wrong_audience,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,17.0,control,,
sess_uid_029a2dee_20240321003200,uid_029a2dee,2024-03-21 00:32:09,2024-03-21 00:32:29,mobile,instagram,paid_social,LUM-BDL-02,Bundle,mid,39.99,low,price_shock,Bundle,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,20.0,control,,
sess_uid_029a2dee_20240405033200,uid_029a2dee,2024-04-05 03:32:13,2024-04-05 03:32:53,desktop,instagram,paid_social,LUM-VP-02,Value Pack,high,64.99,very_low,distraction,Value Pack,,0.0,1,1,0,0,0,0,,True,True,False,False,False,False,0,40.0,control,,
