week_end_date,week_index,market,region,channel,brand,acv_distribution
2023-01-28,3,New York,Northeast,Mass,Luminos,0.7167
2023-01-28,3,New York,Northeast,Mass,Dove,0.9522
2023-01-28,3,New York,Northeast,Mass,Suave,0.9241
2023-01-28,3,New York,Northeast,Mass,Pantene,0.8856
2023-01-28,3,New York,Northeast,Mass,Private Label,0.8385
2023-01-28,3,New York,Northeast,Drug,Luminos,0.5944
2023-01-28,3,New York,Northeast,Drug,Dove,0.9377
2023-01-28,3,New York,Northeast,Drug,Suave,0.9141
2023-01-28,3,New York,Northeast,Drug,Pantene,0.8907
2023-01-28,3,New York,Northeast,Drug,Private Label,0.8489
2023-01-28,3,Los Angeles,West,Food,Luminos,0.7184
2023-01-28,3,Los Angeles,West,Food,Dove,0.9389
2023-01-28,3,Los Angeles,West,Food,Suave,0.9082
2023-01-28,3,Los Angeles,West,Food,Pantene,0.9007
2023-01-28,3,Los Angeles,West,Food,Private Label,0.8453
2023-01-28,3,Los Angeles,West,Mass,Luminos,0.7269
2023-01-28,3,Los Angeles,West,Mass,Dove,0.9472
2023-01-28,3,Los Angeles,West,Mass,Suave,0.9072
2023-01-28,3,Los Angeles,West,Mass,Pantene,0.8946
2023-01-28,3,Los Angeles,West,Mass,Private Label,0.8645
2023-01-28,3,Los Angeles,West,Drug,Luminos,0.6024
2023-01-28,3,Los Angeles,West,Drug,Dove,0.9304
2023-01-28,3,Los Angeles,West,Drug,Suave,0.8962
2023-01-28,3,Los Angeles,West,Drug,Pantene,0.8886
2023-01-28,3,Los Angeles,West,Drug,Private Label,0.8568
2023-01-28,3,Chicago,Midwest,Food,Luminos,0.7191
2023-01-28,3,Chicago,Midwest,Food,Dove,0.9466
2023-01-28,3,Chicago,Midwest,Food,Suave,0.917
2023-01-28,3,Chicago,Midwest,Food,Pantene,0.9022
2023-01-28,3,Chicago,Midwest,Food,Private Label,0.8594
2023-01-28,3,Chicago,Midwest,Mass,Luminos,0.7129
2023-01-28,3,Chicago,Midwest,Mass,Dove,0.9532
2023-01-28,3,Chicago,Midwest,Mass,Suave,0.9136
2023-01-28,3,Chicago,Midwest,Mass,Pantene,0.8826
2023-01-28,3,Chicago,Midwest,Mass,Private Label,0.856
2023-01-28,3,Chicago,Midwest,Drug,Luminos,0.5963
2023-01-28,3,Chicago,Midwest,Drug,Dove,0.9596
2023-01-28,3,Chicago,Midwest,Drug,Suave,0.9086
2023-01-28,3,Chicago,Midwest,Drug,Pantene,0.8863
2023-01-28,3,Chicago,Midwest,Drug,Private Label,0.839
2023-01-28,3,Houston,South,Food,Luminos,0.7174
2023-01-28,3,Houston,South,Food,Dove,0.9223
2023-01-28,3,Houston,South,Food,Suave,0.9153
2023-01-28,3,Houston,South,Food,Pantene,0.896
2023-01-28,3,Houston,South,Food,Private Label,0.8544
2023-01-28,3,Houston,South,Mass,Luminos,0.7235
2023-01-28,3,Houston,South,Mass,Dove,0.948
2023-01-28,3,Houston,South,Mass,Suave,0.9133
2023-01-28,3,Houston,South,Mass,Pantene,0.891
2023-01-28,3,Houston,South,Mass,Private Label,0.845
2023-01-28,3,Houston,South,Drug,Luminos,0.6057
2023-01-28,3,Houston,South,Drug,Dove,0.9305
2023-01-28,3,Houston,South,Drug,Suave,0.9032
2023-01-28,3,Houston,South,Drug,Pantene,0.8963
2023-01-28,3,Houston,South,Drug,Private Label,0.8461
2023-01-28,3,Philadelphia,Northeast,Food,Luminos,0.7263
2023-01-28,3,Philadelphia,Northeast,Food,Dove,0.953
2023-01-28,3,Philadelphia,Northeast,Food,Suave,0.898
2023-01-28,3,Philadelphia,Northeast,Food,Pantene,0.9047
2023-01-28,3,Philadelphia,Northeast,Food,Private Label,0.8301
2023-01-28,3,Philadelphia,Northeast,Mass,Luminos,0.731
2023-01-28,3,Philadelphia,Northeast,Mass,Dove,0.9523
2023-01-28,3,Philadelphia,Northeast,Mass,Suave,0.9073
2023-01-28,3,Philadelphia,Northeast,Mass,Pantene,0.8684
2023-01-28,3,Philadelphia,Northeast,Mass,Private Label,0.8417
2023-01-28,3,Philadelphia,Northeast,Drug,Luminos,0.6085
2023-01-28,3,Philadelphia,Northeast,Drug,Dove,0.9446
2023-01-28,3,Philadelphia,Northeast,Drug,Suave,0.9239
2023-01-28,3,Philadelphia,Northeast,Drug,Pantene,0.886
2023-01-28,3,Philadelphia,Northeast,Drug,Private Label,0.8596
2023-01-28,3,Phoenix,West,Food,Luminos,0.7194
2023-01-28,3,Phoenix,West,Food,Dove,0.9492
2023-01-28,3,Phoenix,West,Food,Suave,0.9147
2023-01-28,3,Phoenix,West,Food,Pantene,0.8978
2023-01-28,3,Phoenix,West,Food,Private Label,0.8411
2023-01-28,3,Phoenix,West,Mass,Luminos,0.7129
2023-01-28,3,Phoenix,West,Mass,Dove,0.9338
2023-01-28,3,Phoenix,West,Mass,Suave,0.9057
2023-01-28,3,Phoenix,West,Mass,Pantene,0.8874
2023-01-28,3,Phoenix,West,Mass,Private Label,0.8423
2023-01-28,3,Phoenix,West,Drug,Luminos,0.6028
2023-01-28,3,Phoenix,West,Drug,Dove,0.9503
2023-01-28,3,Phoenix,West,Drug,Suave,0.9343
2023-01-28,3,Phoenix,West,Drug,Pantene,0.8887
2023-01-28,3,Phoenix,West,Drug,Private Label,0.8577
2023-01-28,3,San Antonio,South,Food,Luminos,0.7145
2023-01-28,3,San Antonio,South,Food,Dove,0.9313
2023-01-28,3,San Antonio,South,Food,Suave,0.8997
2023-01-28,3,San Antonio,South,Food,Pantene,0.8871
2023-01-28,3,San Antonio,South,Food,Private Label,0.8504
2023-01-28,3,San Antonio,South,Mass,Luminos,0.7149
2023-01-28,3,San Antonio,South,Mass,Dove,0.9455
2023-01-28,3,San Antonio,South,Mass,Suave,0.9182
2023-01-28,3,San Antonio,South,Mass,Pantene,0.8817
2023-01-28,3,San Antonio,South,Mass,Private Label,0.8492
2023-01-28,3,San Antonio,South,Drug,Luminos,0.5954
2023-01-28,3,San Antonio,South,Drug,Dove,0.9396
2023-01-28,3,San Antonio,South,Drug,Suave,0.9056
2023-01-28,3,San Antonio,South,Drug,Pantene,0.8756
2023-01-28,3,San Antonio,South,Drug,Private Label,0.8619
2023-01-28,3,Dallas,South,Food,Luminos,0.7162
2023-01-28,3,Dallas,South,Food,Dove,0.9375
2023-01-28,3,Dallas,South,Food,Suave,0.91
2023-01-28,3,Dallas,South,Food,Pantene,0.894
2023-01-28,3,Dallas,South,Food,Private Label,0.8695
2023-01-28,3,Dallas,South,Mass,Luminos,0.7162
2023-01-28,3,Dallas,South,Mass,Dove,0.9224
2023-01-28,3,Dallas,South,Mass,Suave,0.9196
2023-01-28,3,Dallas,South,Mass,Pantene,0.8784
2023-01-28,3,Dallas,South,Mass,Private Label,0.841
2023-01-28,3,Dallas,South,Drug,Luminos,0.5928
2023-01-28,3,Dallas,South,Drug,Dove,0.9305
2023-01-28,3,Dallas,South,Drug,Suave,0.8897
2023-01-28,3,Dallas,South,Drug,Pantene,0.8913
2023-01-28,3,Dallas,South,Drug,Private Label,0.8451
2023-01-28,3,Detroit,Midwest,Food,Luminos,0.7285
2023-01-28,3,Detroit,Midwest,Food,Dove,0.9451
2023-01-28,3,Detroit,Midwest,Food,Suave,0.9207
2023-01-28,3,Detroit,Midwest,Food,Pantene,0.8923
2023-01-28,3,Detroit,Midwest,Food,Private Label,0.8585
2023-01-28,3,Detroit,Midwest,Mass,Luminos,0.7229
2023-01-28,3,Detroit,Midwest,Mass,Dove,0.9476
2023-01-28,3,Detroit,Midwest,Mass,Suave,0.9045
2023-01-28,3,Detroit,Midwest,Mass,Pantene,0.8907
2023-01-28,3,Detroit,Midwest,Mass,Private Label,0.851
2023-01-28,3,Detroit,Midwest,Drug,Luminos,0.6037
2023-01-28,3,Detroit,Midwest,Drug,Dove,0.9289
2023-01-28,3,Detroit,Midwest,Drug,Suave,0.8862
2023-01-28,3,Detroit,Midwest,Drug,Pantene,0.9011
2023-01-28,3,Detroit,Midwest,Drug,Private Label,0.8473
2023-01-28,3,Seattle,West,Food,Luminos,0.7233
2023-01-28,3,Seattle,West,Food,Dove,0.9421
2023-01-28,3,Seattle,West,Food,Suave,0.9065
2023-01-28,3,Seattle,West,Food,Pantene,0.8964
2023-01-28,3,Seattle,West,Food,Private Label,0.8311
2023-01-28,3,Seattle,West,Mass,Luminos,0.7106
2023-01-28,3,Seattle,West,Mass,Dove,0.9439
2023-01-28,3,Seattle,West,Mass,Suave,0.8908
2023-01-28,3,Seattle,West,Mass,Pantene,0.8875
2023-01-28,3,Seattle,West,Mass,Private Label,0.8397
2023-01-28,3,Seattle,West,Drug,Luminos,0.6035
2023-01-28,3,Seattle,West,Drug,Dove,0.9414
2023-01-28,3,Seattle,West,Drug,Suave,0.9068
2023-01-28,3,Seattle,West,Drug,Pantene,0.8806
2023-01-28,3,Seattle,West,Drug,Private Label,0.842
2023-02-04,4,New York,Northeast,Food,Luminos,0.7231
2023-02-04,4,New York,Northeast,Food,Dove,0.9501
2023-02-04,4,New York,Northeast,Food,Suave,0.9089
2023-02-04,4,New York,Northeast,Food,Pantene,0.8864
2023-02-04,4,New York,Northeast,Food,Private Label,0.8508
2023-02-04,4,New York,Northeast,Mass,Luminos,0.7222
2023-02-04,4,New York,Northeast,Mass,Dove,0.9449
2023-02-04,4,New York,Northeast,Mass,Suave,0.9121
2023-02-04,4,New York,Northeast,Mass,Pantene,0.8988
2023-02-04,4,New York,Northeast,Mass,Private Label,0.8531
2023-02-04,4,New York,Northeast,Drug,Luminos,0.599
2023-02-04,4,New York,Northeast,Drug,Dove,0.943
2023-02-04,4,New York,Northeast,Drug,Suave,0.9066
2023-02-04,4,New York,Northeast,Drug,Pantene,0.8855
2023-02-04,4,New York,Northeast,Drug,Private Label,0.8412
2023-02-04,4,Los Angeles,West,Food,Luminos,0.7185
2023-02-04,4,Los Angeles,West,Food,Dove,0.9401
2023-02-04,4,Los Angeles,West,Food,Suave,0.9138
2023-02-04,4,Los Angeles,West,Food,Pantene,0.8875
2023-02-04,4,Los Angeles,West,Food,Private Label,0.8542
2023-02-04,4,Los Angeles,West,Mass,Luminos,0.7215
2023-02-04,4,Los Angeles,West,Mass,Dove,0.9426
2023-02-04,4,Los Angeles,West,Mass,Suave,0.9096
2023-02-04,4,Los Angeles,West,Mass,Pantene,0.8953
2023-02-04,4,Los Angeles,West,Mass,Private Label,0.8663
2023-02-04,4,Los Angeles,West,Drug,Luminos,0.6006
2023-02-04,4,Los Angeles,West,Drug,Dove,0.933
2023-02-04,4,Los Angeles,West,Drug,Suave,0.9032
2023-02-04,4,Los Angeles,West,Drug,Pantene,0.8945
2023-02-04,4,Los Angeles,West,Drug,Private Label,0.8494
2023-02-04,4,Chicago,Midwest,Food,Luminos,0.7206
2023-02-04,4,Chicago,Midwest,Food,Dove,0.9316
2023-02-04,4,Chicago,Midwest,Food,Suave,0.9087
2023-02-04,4,Chicago,Midwest,Food,Pantene,0.8697
2023-02-04,4,Chicago,Midwest,Food,Private Label,0.8451
2023-02-04,4,Chicago,Midwest,Mass,Luminos,0.7275
2023-02-04,4,Chicago,Midwest,Mass,Dove,0.9327
2023-02-04,4,Chicago,Midwest,Mass,Suave,0.8908
2023-02-04,4,Chicago,Midwest,Mass,Pantene,0.8859
2023-02-04,4,Chicago,Midwest,Mass,Private Label,0.8585
2023-02-04,4,Chicago,Midwest,Drug,Luminos,0.5931
2023-02-04,4,Chicago,Midwest,Drug,Dove,0.9177
2023-02-04,4,Chicago,Midwest,Drug,Suave,0.914
2023-02-04,4,Chicago,Midwest,Drug,Pantene,0.8925
2023-02-04,4,Chicago,Midwest,Drug,Private Label,0.8576
2023-02-04,4,Houston,South,Food,Luminos,0.7151
2023-02-04,4,Houston,South,Food,Dove,0.9362
2023-02-04,4,Houston,South,Food,Suave,0.9148
2023-02-04,4,Houston,South,Food,Pantene,0.8848
2023-02-04,4,Houston,South,Food,Private Label,0.848
2023-02-04,4,Houston,South,Mass,Luminos,0.7233
2023-02-04,4,Houston,South,Mass,Dove,0.9248
2023-02-04,4,Houston,South,Mass,Suave,0.9254
2023-02-04,4,Houston,South,Mass,Pantene,0.8932
2023-02-04,4,Houston,South,Mass,Private Label,0.8572
2023-02-04,4,Houston,South,Drug,Luminos,0.6007
2023-02-04,4,Houston,South,Drug,Dove,0.941
2023-02-04,4,Houston,South,Drug,Suave,0.9041
2023-02-04,4,Houston,South,Drug,Pantene,0.8688
2023-02-04,4,Houston,South,Drug,Private Label,0.8728
2023-02-04,4,Philadelphia,Northeast,Food,Luminos,0.732
2023-02-04,4,Philadelphia,Northeast,Food,Dove,0.9535
2023-02-04,4,Philadelphia,Northeast,Food,Suave,0.8969
2023-02-04,4,Philadelphia,Northeast,Food,Pantene,0.8841
2023-02-04,4,Philadelphia,Northeast,Food,Private Label,0.87
2023-02-04,4,Philadelphia,Northeast,Mass,Luminos,0.7235
2023-02-04,4,Philadelphia,Northeast,Mass,Dove,0.9312
2023-02-04,4,Philadelphia,Northeast,Mass,Suave,0.9181
2023-02-04,4,Philadelphia,Northeast,Mass,Pantene,0.8979
2023-02-04,4,Philadelphia,Northeast,Mass,Private Label,0.8563
2023-02-04,4,Philadelphia,Northeast,Drug,Luminos,0.6099
2023-02-04,4,Philadelphia,Northeast,Drug,Dove,0.9411
2023-02-04,4,Philadelphia,Northeast,Drug,Suave,0.9201
2023-02-04,4,Philadelphia,Northeast,Drug,Pantene,0.8991
2023-02-04,4,Philadelphia,Northeast,Drug,Private Label,0.8665
2023-02-04,4,Phoenix,West,Food,Luminos,0.7286
2023-02-04,4,Phoenix,West,Food,Dove,0.9515
2023-02-04,4,Phoenix,West,Food,Suave,0.9151
2023-02-04,4,Phoenix,West,Food,Pantene,0.8871
2023-02-04,4,Phoenix,West,Food,Private Label,0.8467
2023-02-04,4,Phoenix,West,Mass,Luminos,0.7144
2023-02-04,4,Phoenix,West,Mass,Dove,0.9283
2023-02-04,4,Phoenix,West,Mass,Suave,0.9145
2023-02-04,4,Phoenix,West,Mass,Pantene,0.8928
2023-02-04,4,Phoenix,West,Mass,Private Label,0.8612
2023-02-04,4,Phoenix,West,Drug,Luminos,0.6071
2023-02-04,4,Phoenix,West,Drug,Dove,0.9397
2023-02-04,4,Phoenix,West,Drug,Suave,0.9126
2023-02-04,4,Phoenix,West,Drug,Pantene,0.8826
2023-02-04,4,Phoenix,West,Drug,Private Label,0.8446
2023-02-04,4,San Antonio,South,Food,Luminos,0.7175
2023-02-04,4,San Antonio,South,Food,Dove,0.9433
2023-02-04,4,San Antonio,South,Food,Suave,0.9036
2023-02-04,4,San Antonio,South,Food,Pantene,0.9014
2023-02-04,4,San Antonio,South,Food,Private Label,0.8492
2023-02-04,4,San Antonio,South,Mass,Luminos,0.7031
2023-02-04,4,San Antonio,South,Mass,Dove,0.9409
2023-02-04,4,San Antonio,South,Mass,Suave,0.918
2023-02-04,4,San Antonio,South,Mass,Pantene,0.8839
2023-02-04,4,San Antonio,South,Mass,Private Label,0.8599
2023-02-04,4,San Antonio,South,Drug,Luminos,0.602
2023-02-04,4,San Antonio,South,Drug,Dove,0.9537
2023-02-04,4,San Antonio,South,Drug,Suave,0.9043
2023-02-04,4,San Antonio,South,Drug,Pantene,0.9003
2023-02-04,4,San Antonio,South,Drug,Private Label,0.8481
2023-02-04,4,Dallas,South,Food,Luminos,0.7141
2023-02-04,4,Dallas,South,Food,Dove,0.955
2023-02-04,4,Dallas,South,Food,Suave,0.9116
2023-02-04,4,Dallas,South,Food,Pantene,0.9064
2023-02-04,4,Dallas,South,Food,Private Label,0.8554
2023-02-04,4,Dallas,South,Mass,Luminos,0.7131
2023-02-04,4,Dallas,South,Mass,Dove,0.9346
2023-02-04,4,Dallas,South,Mass,Suave,0.9149
2023-02-04,4,Dallas,South,Mass,Pantene,0.878
2023-02-04,4,Dallas,South,Mass,Private Label,0.8707
2023-02-04,4,Dallas,South,Drug,Luminos,0.5895
2023-02-04,4,Dallas,South,Drug,Dove,0.9401
2023-02-04,4,Dallas,South,Drug,Suave,0.9088
2023-02-04,4,Dallas,South,Drug,Pantene,0.905
2023-02-04,4,Dallas,South,Drug,Private Label,0.8512
2023-02-04,4,Detroit,Midwest,Food,Luminos,0.7195
2023-02-04,4,Detroit,Midwest,Food,Dove,0.9421
2023-02-04,4,Detroit,Midwest,Food,Suave,0.9198
2023-02-04,4,Detroit,Midwest,Food,Pantene,0.8919
2023-02-04,4,Detroit,Midwest,Food,Private Label,0.8479
2023-02-04,4,Detroit,Midwest,Mass,Luminos,0.7237
2023-02-04,4,Detroit,Midwest,Mass,Dove,0.9451
2023-02-04,4,Detroit,Midwest,Mass,Suave,0.9024
2023-02-04,4,Detroit,Midwest,Mass,Pantene,0.8977
2023-02-04,4,Detroit,Midwest,Mass,Private Label,0.849
2023-02-04,4,Detroit,Midwest,Drug,Luminos,0.6047
2023-02-04,4,Detroit,Midwest,Drug,Dove,0.9619
2023-02-04,4,Detroit,Midwest,Drug,Suave,0.9055
2023-02-04,4,Detroit,Midwest,Drug,Pantene,0.9017
2023-02-04,4,Detroit,Midwest,Drug,Private Label,0.874
2023-02-04,4,Seattle,West,Food,Luminos,0.7322
2023-02-04,4,Seattle,West,Food,Dove,0.9581
2023-02-04,4,Seattle,West,Food,Suave,0.9052
2023-02-04,4,Seattle,West,Food,Pantene,0.8859
2023-02-04,4,Seattle,West,Food,Private Label,0.8478
2023-02-04,4,Seattle,West,Mass,Luminos,0.7218
2023-02-04,4,Seattle,West,Mass,Dove,0.9358
2023-02-04,4,Seattle,West,Mass,Suave,0.9094
2023-02-04,4,Seattle,West,Mass,Pantene,0.8759
2023-02-04,4,Seattle,West,Mass,Private Label,0.8497
2023-02-04,4,Seattle,West,Drug,Luminos,0.6098
2023-02-04,4,Seattle,West,Drug,Dove,0.927
2023-02-04,4,Seattle,West,Drug,Suave,0.9082
2023-02-04,4,Seattle,West,Drug,Pantene,0.8834
2023-02-04,4,Seattle,West,Drug,Private Label,0.8543
2023-02-11,5,New York,Northeast,Food,Luminos,0.7237
2023-02-11,5,New York,Northeast,Food,Dove,0.9384
2023-02-11,5,New York,Northeast,Food,Suave,0.8998
2023-02-11,5,New York,Northeast,Food,Pantene,0.8815
2023-02-11,5,New York,Northeast,Food,Private Label,0.8553
2023-02-11,5,New York,Northeast,Mass,Luminos,0.7195
2023-02-11,5,New York,Northeast,Mass,Dove,0.9311
2023-02-11,5,New York,Northeast,Mass,Suave,0.9194
2023-02-11,5,New York,Northeast,Mass,Pantene,0.8914
2023-02-11,5,New York,Northeast,Mass,Private Label,0.8325
2023-02-11,5,New York,Northeast,Drug,Luminos,0.6048
2023-02-11,5,New York,Northeast,Drug,Dove,0.9436
2023-02-11,5,New York,Northeast,Drug,Suave,0.9135
2023-02-11,5,New York,Northeast,Drug,Pantene,0.9045
2023-02-11,5,New York,Northeast,Drug,Private Label,0.8536
2023-02-11,5,Los Angeles,West,Food,Luminos,0.7211
2023-02-11,5,Los Angeles,West,Food,Dove,0.9412
2023-02-11,5,Los Angeles,West,Food,Suave,0.9065
2023-02-11,5,Los Angeles,West,Food,Pantene,0.8827
2023-02-11,5,Los Angeles,West,Food,Private Label,0.8611
2023-02-11,5,Los Angeles,West,Mass,Luminos,0.7282
2023-02-11,5,Los Angeles,West,Mass,Dove,0.9416
2023-02-11,5,Los Angeles,West,Mass,Suave,0.916
2023-02-11,5,Los Angeles,West,Mass,Pantene,0.8882
2023-02-11,5,Los Angeles,West,Mass,Private Label,0.8662
2023-02-11,5,Los Angeles,West,Drug,Luminos,0.6038
2023-02-11,5,Los Angeles,West,Drug,Dove,0.9608
2023-02-11,5,Los Angeles,West,Drug,Suave,0.9096
2023-02-11,5,Los Angeles,West,Drug,Pantene,0.8944
2023-02-11,5,Los Angeles,West,Drug,Private Label,0.8431
2023-02-11,5,Chicago,Midwest,Food,Luminos,0.7198
2023-02-11,5,Chicago,Midwest,Food,Dove,0.9492
2023-02-11,5,Chicago,Midwest,Food,Suave,0.8981
2023-02-11,5,Chicago,Midwest,Food,Pantene,0.898
2023-02-11,5,Chicago,Midwest,Food,Private Label,0.8558
2023-02-11,5,Chicago,Midwest,Mass,Luminos,0.712
2023-02-11,5,Chicago,Midwest,Mass,Dove,0.9301
2023-02-11,5,Chicago,Midwest,Mass,Suave,0.9006
2023-02-11,5,Chicago,Midwest,Mass,Pantene,0.9077
2023-02-11,5,Chicago,Midwest,Mass,Private Label,0.8587
2023-02-11,5,Chicago,Midwest,Drug,Luminos,0.5972
2023-02-11,5,Chicago,Midwest,Drug,Dove,0.9438
2023-02-11,5,Chicago,Midwest,Drug,Suave,0.9183
2023-02-11,5,Chicago,Midwest,Drug,Pantene,0.8922
2023-02-11,5,Chicago,Midwest,Drug,Private Label,0.8539
2023-02-11,5,Houston,South,Food,Luminos,0.7235
2023-02-11,5,Houston,South,Food,Dove,0.9377
2023-02-11,5,Houston,South,Food,Suave,0.9073
2023-02-11,5,Houston,South,Food,Pantene,0.8864
2023-02-11,5,Houston,South,Food,Private Label,0.8382
2023-02-11,5,Houston,South,Mass,Luminos,0.7215
2023-02-11,5,Houston,South,Mass,Dove,0.9268
2023-02-11,5,Houston,South,Mass,Suave,0.8935
2023-02-11,5,Houston,South,Mass,Pantene,0.9025
2023-02-11,5,Houston,South,Mass,Private Label,0.8464
2023-02-11,5,Houston,South,Drug,Luminos,0.5922
2023-02-11,5,Houston,South,Drug,Dove,0.9432
2023-02-11,5,Houston,South,Drug,Suave,0.9099
2023-02-11,5,Houston,South,Drug,Pantene,0.8958
2023-02-11,5,Houston,South,Drug,Private Label,0.8418
2023-02-11,5,Philadelphia,Northeast,Food,Luminos,0.7122
2023-02-11,5,Philadelphia,Northeast,Food,Dove,0.9266
2023-02-11,5,Philadelphia,Northeast,Food,Suave,0.904
2023-02-11,5,Philadelphia,Northeast,Food,Pantene,0.8756
2023-02-11,5,Philadelphia,Northeast,Food,Private Label,0.851
2023-02-11,5,Philadelphia,Northeast,Mass,Luminos,0.7208
2023-02-11,5,Philadelphia,Northeast,Mass,Dove,0.9193
2023-02-11,5,Philadelphia,Northeast,Mass,Suave,0.9161
2023-02-11,5,Philadelphia,Northeast,Mass,Pantene,0.88
2023-02-11,5,Philadelphia,Northeast,Mass,Private Label,0.8511
2023-02-11,5,Philadelphia,Northeast,Drug,Luminos,0.5946
2023-02-11,5,Philadelphia,Northeast,Drug,Dove,0.943
2023-02-11,5,Philadelphia,Northeast,Drug,Suave,0.9006
2023-02-11,5,Philadelphia,Northeast,Drug,Pantene,0.9044
2023-02-11,5,Philadelphia,Northeast,Drug,Private Label,0.8511
2023-02-11,5,Phoenix,West,Food,Luminos,0.7182
2023-02-11,5,Phoenix,West,Food,Dove,0.9453
2023-02-11,5,Phoenix,West,Food,Suave,0.9104
2023-02-11,5,Phoenix,West,Food,Pantene,0.8916
2023-02-11,5,Phoenix,West,Food,Private Label,0.8505
2023-02-11,5,Phoenix,West,Mass,Luminos,0.723
2023-02-11,5,Phoenix,West,Mass,Dove,0.9565
2023-02-11,5,Phoenix,West,Mass,Suave,0.9085
2023-02-11,5,Phoenix,West,Mass,Pantene,0.8856
2023-02-11,5,Phoenix,West,Mass,Private Label,0.846
2023-02-11,5,Phoenix,West,Drug,Luminos,0.6002
2023-02-11,5,Phoenix,West,Drug,Dove,0.9429
2023-02-11,5,Phoenix,West,Drug,Suave,0.9279
2023-02-11,5,Phoenix,West,Drug,Pantene,0.8919
2023-02-11,5,Phoenix,West,Drug,Private Label,0.8506
2023-02-11,5,San Antonio,South,Food,Luminos,0.7066
2023-02-11,5,San Antonio,South,Food,Dove,0.9544
2023-02-11,5,San Antonio,South,Food,Suave,0.8982
2023-02-11,5,San Antonio,South,Food,Pantene,0.8869
2023-02-11,5,San Antonio,South,Food,Private Label,0.8579
2023-02-11,5,San Antonio,South,Mass,Luminos,0.7103
2023-02-11,5,San Antonio,South,Mass,Dove,0.9455
2023-02-11,5,San Antonio,South,Mass,Suave,0.9088
2023-02-11,5,San Antonio,South,Mass,Pantene,0.8898
2023-02-11,5,San Antonio,South,Mass,Private Label,0.8374
2023-02-11,5,San Antonio,South,Drug,Luminos,0.5944
2023-02-11,5,San Antonio,South,Drug,Dove,0.9344
2023-02-11,5,San Antonio,South,Drug,Suave,0.9061
2023-02-11,5,San Antonio,South,Drug,Pantene,0.901
2023-02-11,5,San Antonio,South,Drug,Private Label,0.8369
2023-02-11,5,Dallas,South,Food,Luminos,0.7134
2023-02-11,5,Dallas,South,Food,Dove,0.9317
2023-02-11,5,Dallas,South,Food,Suave,0.9188
2023-02-11,5,Dallas,South,Food,Pantene,0.8889
2023-02-11,5,Dallas,South,Food,Private Label,0.834
2023-02-11,5,Dallas,South,Mass,Luminos,0.715
2023-02-11,5,Dallas,South,Mass,Dove,0.945
2023-02-11,5,Dallas,South,Mass,Suave,0.9127
2023-02-11,5,Dallas,South,Mass,Pantene,0.8905
2023-02-11,5,Dallas,South,Mass,Private Label,0.8555
2023-02-11,5,Dallas,South,Drug,Luminos,0.59
2023-02-11,5,Dallas,South,Drug,Dove,0.9439
2023-02-11,5,Dallas,South,Drug,Suave,0.9225
2023-02-11,5,Dallas,South,Drug,Pantene,0.8859
2023-02-11,5,Dallas,South,Drug,Private Label,0.8529
2023-02-11,5,Detroit,Midwest,Food,Luminos,0.7269
2023-02-11,5,Detroit,Midwest,Food,Dove,0.9517
2023-02-11,5,Detroit,Midwest,Food,Suave,0.9051
2023-02-11,5,Detroit,Midwest,Food,Pantene,0.8791
2023-02-11,5,Detroit,Midwest,Food,Private Label,0.8495
2023-02-11,5,Detroit,Midwest,Mass,Luminos,0.7245
2023-02-11,5,Detroit,Midwest,Mass,Dove,0.9448
2023-02-11,5,Detroit,Midwest,Mass,Suave,0.912
2023-02-11,5,Detroit,Midwest,Mass,Pantene,0.9013
2023-02-11,5,Detroit,Midwest,Mass,Private Label,0.8608
2023-02-11,5,Detroit,Midwest,Drug,Luminos,0.6052
2023-02-11,5,Detroit,Midwest,Drug,Dove,0.9415
2023-02-11,5,Detroit,Midwest,Drug,Suave,0.9154
2023-02-11,5,Detroit,Midwest,Drug,Pantene,0.8774
2023-02-11,5,Detroit,Midwest,Drug,Private Label,0.8471
2023-02-11,5,Seattle,West,Food,Luminos,0.7269
2023-02-11,5,Seattle,West,Food,Dove,0.9483
2023-02-11,5,Seattle,West,Food,Suave,0.9236
2023-02-11,5,Seattle,West,Food,Pantene,0.9005
2023-02-11,5,Seattle,West,Food,Private Label,0.8547
2023-02-11,5,Seattle,West,Mass,Luminos,0.7159
2023-02-11,5,Seattle,West,Mass,Dove,0.9496
2023-02-11,5,Seattle,West,Mass,Suave,0.9086
2023-02-11,5,Seattle,West,Mass,Pantene,0.8917
2023-02-11,5,Seattle,West,Mass,Private Label,0.8607
2023-02-11,5,Seattle,West,Drug,Luminos,0.6045
2023-02-11,5,Seattle,West,Drug,Dove,0.9476
2023-02-11,5,Seattle,West,Drug,Suave,0.9066
2023-02-11,5,Seattle,West,Drug,Pantene,0.8888
2023-02-11,5,Seattle,West,Drug,Private Label,0.8413
2023-02-18,6,New York,Northeast,Food,Luminos,0.721
2023-02-18,6,New York,Northeast,Food,Dove,0.9324
2023-02-18,6,New York,Northeast,Food,Suave,0.9294
2023-02-18,6,New York,Northeast,Food,Pantene,0.9025
2023-02-18,6,New York,Northeast,Food,Private Label,0.8443
2023-02-18,6,New York,Northeast,Mass,Luminos,0.7283
2023-02-18,6,New York,Northeast,Mass,Dove,0.9247
2023-02-18,6,New York,Northeast,Mass,Suave,0.92
2023-02-18,6,New York,Northeast,Mass,Pantene,0.9004
2023-02-18,6,New York,Northeast,Mass,Private Label,0.8448
