week_end_date,week_index,market,region,channel,brand,dollar_sales,unit_sales,regular_price,effective_price,on_promo,pct_sales_on_promo,total_dollar_sales,total_unit_sales,dollar_share,unit_share,acv_distribution,velocity
2023-01-14,1,Los Angeles,West,Mass,Suave,4269.6,1047.12,4.99,4.0775,True,0.7315,18985.56,3548.09,0.2249,0.2951,0.912,46.8158
2023-01-14,1,Los Angeles,West,Mass,Pantene,3402.94,425.9,7.99,7.99,False,0.0,18985.56,3548.09,0.1792,0.12,0.8762,38.8375
2023-01-14,1,Los Angeles,West,Mass,Private Label,2082.3,596.65,3.49,3.49,False,0.0,18985.56,3548.09,0.1097,0.1682,0.8445,24.6572
2023-01-14,1,Los Angeles,West,Drug,Luminos,950.76,146.5,6.49,6.49,False,0.0,8316.35,1433.88,0.1143,0.1022,0.593,16.0331
2023-01-14,1,Los Angeles,West,Drug,Dove,2870.25,457.5,7.29,6.2737,True,0.6337,8316.35,1433.88,0.3451,0.3191,0.9399,30.5378
2023-01-14,1,Los Angeles,West,Drug,Suave,1223.45,245.18,4.99,4.99,False,0.0,8316.35,1433.88,0.1471,0.171,0.9111,13.4283
2023-01-14,1,Los Angeles,West,Drug,Pantene,2456.33,351.02,7.99,6.9977,True,0.6209,8316.35,1433.88,0.2954,0.2448,0.9111,26.96
2023-01-14,1,Los Angeles,West,Drug,Private Label,815.56,233.68,3.49,3.49,False,0.0,8316.35,1433.88,0.0981,0.163,0.8632,9.4481
2023-01-14,1,Chicago,Midwest,Food,Luminos,1658.07,255.48,6.49,6.49,False,0.0,11773.88,2169.34,0.1408,0.1178,0.724,22.9015
2023-01-14,1,Chicago,Midwest,Food,Dove,3172.49,435.18,7.29,7.29,False,0.0,11773.88,2169.34,0.2695,0.2006,0.9437,33.6176
2023-01-14,1,Chicago,Midwest,Food,Suave,2989.65,760.5,4.99,3.9312,True,0.8488,11773.88,2169.34,0.2539,0.3506,0.9183,32.5564
2023-01-14,1,Chicago,Midwest,Food,Pantene,2569.62,321.6,7.99,7.99,False,0.0,11773.88,2169.34,0.2182,0.1482,0.8886,28.9176
2023-01-14,1,Chicago,Midwest,Food,Private Label,1384.05,396.58,3.49,3.49,False,0.0,11773.88,2169.34,0.1176,0.1828,0.8367,16.5418
2023-01-14,1,Chicago,Midwest,Mass,Luminos,3173.78,546.09,6.49,5.8119,True,0.5805,16007.150000000001,2736.06,0.1983,0.1996,0.7158,44.3389
2023-01-14,1,Chicago,Midwest,Mass,Dove,4536.18,622.25,7.29,7.29,False,0.0,16007.150000000001,2736.06,0.2834,0.2274,0.9391,48.3035
2023-01-14,1,Chicago,Midwest,Mass,Suave,2659.78,533.02,4.99,4.99,False,0.0,16007.150000000001,2736.06,0.1662,0.1948,0.9102,29.2219
2023-01-14,1,Chicago,Midwest,Mass,Pantene,3597.77,450.28,7.99,7.99,False,0.0,16007.150000000001,2736.06,0.2248,0.1646,0.8769,41.0283
2023-01-14,1,Chicago,Midwest,Mass,Private Label,2039.64,584.42,3.49,3.49,False,0.0,16007.150000000001,2736.06,0.1274,0.2136,0.8582,23.7665
2023-01-14,1,Chicago,Midwest,Drug,Luminos,1002.67,154.49,6.49,6.49,False,0.0,8607.51,1566.71,0.1165,0.0986,0.6036,16.6115
2023-01-14,1,Chicago,Midwest,Drug,Dove,3281.64,512.42,7.29,6.4042,True,0.5523,8607.51,1566.71,0.3813,0.3271,0.9371,35.0191
2023-01-14,1,Chicago,Midwest,Drug,Suave,1818.86,444.96,4.99,4.0877,True,0.7233,8607.51,1566.71,0.2113,0.284,0.9173,19.8284
2023-01-14,1,Chicago,Midwest,Drug,Pantene,1628.1,203.77,7.99,7.99,False,0.0,8607.51,1566.71,0.1891,0.1301,0.8996,18.098
2023-01-14,1,Chicago,Midwest,Drug,Private Label,876.24,251.07,3.49,3.49,False,0.0,8607.51,1566.71,0.1018,0.1603,0.854,10.2604
2023-01-14,1,Houston,South,Food,Luminos,1775.86,273.63,6.49,6.49,False,0.0,14285.849999999999,2529.19,0.1243,0.1082,0.7165,24.7852
2023-01-14,1,Houston,South,Food,Dove,5152.91,862.26,7.29,5.976,True,0.8193,14285.849999999999,2529.19,0.3607,0.3409,0.9295,55.4374
2023-01-14,1,Houston,South,Food,Suave,2064.86,413.8,4.99,4.99,False,0.0,14285.849999999999,2529.19,0.1445,0.1636,0.9033,22.8591
2023-01-14,1,Houston,South,Food,Pantene,3872.37,572.67,7.99,6.762,True,0.7685,14285.849999999999,2529.19,0.2711,0.2264,0.8892,43.5489
2023-01-14,1,Houston,South,Food,Private Label,1419.85,406.83,3.49,3.49,False,0.0,14285.849999999999,2529.19,0.0994,0.1609,0.8411,16.8809
2023-01-14,1,Houston,South,Mass,Luminos,3110.47,543.29,6.49,5.7252,True,0.6547,16219.73,2778.49,0.1918,0.1955,0.725,42.903
2023-01-14,1,Houston,South,Mass,Dove,4467.02,612.76,7.29,7.29,False,0.0,16219.73,2778.49,0.2754,0.2205,0.9426,47.3904
2023-01-14,1,Houston,South,Mass,Suave,3033.45,607.91,4.99,4.99,False,0.0,16219.73,2778.49,0.187,0.2188,0.9157,33.1271
2023-01-14,1,Houston,South,Mass,Pantene,3672.0,459.57,7.99,7.99,False,0.0,16219.73,2778.49,0.2264,0.1654,0.8844,41.5197
2023-01-14,1,Houston,South,Mass,Private Label,1936.79,554.96,3.49,3.49,False,0.0,16219.73,2778.49,0.1194,0.1997,0.858,22.5733
2023-01-14,1,Houston,South,Drug,Luminos,995.01,153.31,6.49,6.49,False,0.0,7157.77,1317.6399999999999,0.139,0.1164,0.5985,16.6251
2023-01-14,1,Houston,South,Drug,Dove,1899.71,260.59,7.29,7.29,False,0.0,7157.77,1317.6399999999999,0.2654,0.1978,0.9329,20.3635
2023-01-14,1,Houston,South,Drug,Suave,1859.75,468.68,4.99,3.9681,True,0.8192,7157.77,1317.6399999999999,0.2598,0.3557,0.9136,20.3563
2023-01-14,1,Houston,South,Drug,Pantene,1571.24,196.65,7.99,7.99,False,0.0,7157.77,1317.6399999999999,0.2195,0.1492,0.8985,17.4874
2023-01-14,1,Houston,South,Drug,Private Label,832.06,238.41,3.49,3.49,False,0.0,7157.77,1317.6399999999999,0.1162,0.1809,0.8697,9.5672
2023-01-14,1,Philadelphia,Northeast,Food,Luminos,1614.12,248.71,6.49,6.49,False,0.0,13192.88,2393.52,0.1223,0.1039,0.7223,22.3469
2023-01-14,1,Philadelphia,Northeast,Food,Dove,3171.41,435.04,7.29,7.29,False,0.0,13192.88,2393.52,0.2404,0.1818,0.9416,33.6811
2023-01-14,1,Philadelphia,Northeast,Food,Suave,2860.38,705.53,4.99,4.0543,True,0.7501,13192.88,2393.52,0.2168,0.2948,0.9117,31.3741
2023-01-14,1,Philadelphia,Northeast,Food,Pantene,4014.35,565.09,7.99,7.1039,True,0.5545,13192.88,2393.52,0.3043,0.2361,0.8918,45.014
2023-01-14,1,Philadelphia,Northeast,Food,Private Label,1532.62,439.15,3.49,3.49,False,0.0,13192.88,2393.52,0.1162,0.1835,0.8366,18.3196
2023-01-14,1,Philadelphia,Northeast,Mass,Luminos,2439.44,375.88,6.49,6.49,False,0.0,16780.04,3059.88,0.1454,0.1228,0.7185,33.9518
2023-01-14,1,Philadelphia,Northeast,Mass,Dove,4419.23,606.2,7.29,7.29,False,0.0,16780.04,3059.88,0.2634,0.1981,0.9337,47.3303
2023-01-14,1,Philadelphia,Northeast,Mass,Suave,4094.32,1030.75,4.99,3.9722,True,0.8159,16780.04,3059.88,0.244,0.3369,0.9324,43.9116
2023-01-14,1,Philadelphia,Northeast,Mass,Pantene,3857.99,482.85,7.99,7.99,False,0.0,16780.04,3059.88,0.2299,0.1578,0.889,43.397
2023-01-14,1,Philadelphia,Northeast,Mass,Private Label,1969.06,564.2,3.49,3.49,False,0.0,16780.04,3059.88,0.1173,0.1844,0.8618,22.8482
2023-01-14,1,Philadelphia,Northeast,Drug,Luminos,1372.28,241.2,6.49,5.6895,True,0.6852,6968.0599999999995,1278.6100000000001,0.1969,0.1886,0.6052,22.6748
2023-01-14,1,Philadelphia,Northeast,Drug,Dove,1797.69,246.6,7.29,7.29,False,0.0,6968.0599999999995,1278.6100000000001,0.258,0.1929,0.9536,18.8516
2023-01-14,1,Philadelphia,Northeast,Drug,Suave,1301.6,260.84,4.99,4.99,False,0.0,6968.0599999999995,1278.6100000000001,0.1868,0.204,0.9073,14.3459
2023-01-14,1,Philadelphia,Northeast,Drug,Pantene,1424.61,178.3,7.99,7.99,False,0.0,6968.0599999999995,1278.6100000000001,0.2044,0.1394,0.8925,15.962
2023-01-14,1,Philadelphia,Northeast,Drug,Private Label,1071.88,351.67,3.49,3.048,True,0.8443,6968.0599999999995,1278.6100000000001,0.1538,0.275,0.848,12.6401
2023-01-14,1,Phoenix,West,Food,Luminos,1673.9,257.92,6.49,6.49,False,0.0,13686.179999999998,2568.84,0.1223,0.1004,0.7166,23.3589
2023-01-14,1,Phoenix,West,Food,Dove,5163.44,850.36,7.29,6.0721,True,0.7594,13686.179999999998,2568.84,0.3773,0.331,0.9406,54.8952
2023-01-14,1,Phoenix,West,Food,Suave,2945.42,747.72,4.99,3.9392,True,0.8423,13686.179999999998,2568.84,0.2152,0.2911,0.9129,32.2644
2023-01-14,1,Phoenix,West,Food,Pantene,2513.49,314.58,7.99,7.99,False,0.0,13686.179999999998,2568.84,0.1837,0.1225,0.882,28.4976
2023-01-14,1,Phoenix,West,Food,Private Label,1389.93,398.26,3.49,3.49,False,0.0,13686.179999999998,2568.84,0.1016,0.155,0.8598,16.1657
2023-01-14,1,Phoenix,West,Mass,Luminos,2305.68,355.27,6.49,6.49,False,0.0,16432.5,2777.39,0.1403,0.1279,0.7192,32.059
2023-01-14,1,Phoenix,West,Mass,Dove,4012.4,550.4,7.29,7.29,False,0.0,16432.5,2777.39,0.2442,0.1982,0.9379,42.7807
2023-01-14,1,Phoenix,West,Mass,Suave,2834.4,568.02,4.99,4.99,False,0.0,16432.5,2777.39,0.1725,0.2045,0.9059,31.2882
2023-01-14,1,Phoenix,West,Mass,Pantene,5408.41,767.42,7.99,7.0475,True,0.5898,16432.5,2777.39,0.3291,0.2763,0.8901,60.7618
2023-01-14,1,Phoenix,West,Mass,Private Label,1871.61,536.28,3.49,3.49,False,0.0,16432.5,2777.39,0.1139,0.1931,0.8492,22.0397
2023-01-14,1,Phoenix,West,Drug,Luminos,930.42,143.36,6.49,6.49,False,0.0,6879.29,1236.92,0.1352,0.1159,0.6049,15.3814
2023-01-14,1,Phoenix,West,Drug,Dove,1777.21,243.79,7.29,7.29,False,0.0,6879.29,1236.92,0.2583,0.1971,0.947,18.7667
2023-01-14,1,Phoenix,West,Drug,Suave,1742.76,411.56,4.99,4.2345,True,0.6056,6879.29,1236.92,0.2533,0.3327,0.9216,18.9102
2023-01-14,1,Phoenix,West,Drug,Pantene,1597.15,199.89,7.99,7.99,False,0.0,6879.29,1236.92,0.2322,0.1616,0.8892,17.9617
2023-01-14,1,Phoenix,West,Drug,Private Label,831.75,238.32,3.49,3.49,False,0.0,6879.29,1236.92,0.1209,0.1927,0.8432,9.8642
2023-01-14,1,San Antonio,South,Food,Luminos,2326.41,414.47,6.49,5.6129,True,0.7508,14921.75,2654.96,0.1559,0.1561,0.721,32.2664
2023-01-14,1,San Antonio,South,Food,Dove,5175.61,830.92,7.29,6.2287,True,0.6617,14921.75,2654.96,0.3469,0.313,0.9486,54.5605
2023-01-14,1,San Antonio,South,Food,Suave,1995.81,399.96,4.99,4.99,False,0.0,14921.75,2654.96,0.1338,0.1506,0.9207,21.6771
2023-01-14,1,San Antonio,South,Food,Pantene,3949.34,587.09,7.99,6.727,True,0.7904,14921.75,2654.96,0.2647,0.2211,0.8965,44.0529
2023-01-14,1,San Antonio,South,Food,Private Label,1474.58,422.52,3.49,3.49,False,0.0,14921.75,2654.96,0.0988,0.1591,0.8455,17.4403
2023-01-14,1,San Antonio,South,Mass,Luminos,2973.06,527.02,6.49,5.6412,True,0.7266,15923.18,2729.9,0.1867,0.1931,0.7173,41.4479
2023-01-14,1,San Antonio,South,Mass,Dove,4622.13,634.04,7.29,7.29,False,0.0,15923.18,2729.9,0.2903,0.2323,0.9418,49.0776
2023-01-14,1,San Antonio,South,Mass,Suave,2907.31,582.63,4.99,4.99,False,0.0,15923.18,2729.9,0.1826,0.2134,0.9007,32.2783
2023-01-14,1,San Antonio,South,Mass,Pantene,3513.49,439.74,7.99,7.99,False,0.0,15923.18,2729.9,0.2207,0.1611,0.8972,39.1606
2023-01-14,1,San Antonio,South,Mass,Private Label,1907.19,546.47,3.49,3.49,False,0.0,15923.18,2729.9,0.1198,0.2002,0.8615,22.138
2023-01-14,1,San Antonio,South,Drug,Luminos,1049.16,161.66,6.49,6.49,False,0.0,7272.98,1229.2099999999998,0.1443,0.1315,0.6012,17.4511
2023-01-14,1,San Antonio,South,Drug,Dove,1898.63,260.44,7.29,7.29,False,0.0,7272.98,1229.2099999999998,0.2611,0.2119,0.9367,20.2693
2023-01-14,1,San Antonio,South,Drug,Suave,1233.65,247.23,4.99,4.99,False,0.0,7272.98,1229.2099999999998,0.1696,0.2011,0.9191,13.4224
2023-01-14,1,San Antonio,South,Drug,Pantene,2252.73,319.53,7.99,7.0502,True,0.5881,7272.98,1229.2099999999998,0.3097,0.2599,0.8915,25.269
2023-01-14,1,San Antonio,South,Drug,Private Label,838.81,240.35,3.49,3.49,False,0.0,7272.98,1229.2099999999998,0.1153,0.1955,0.856,9.7992
2023-01-14,1,Dallas,South,Food,Luminos,1594.6,245.7,6.49,6.49,False,0.0,10961.509999999998,1826.81,0.1455,0.1345,0.7141,22.3302
2023-01-14,1,Dallas,South,Food,Dove,3313.99,454.59,7.29,7.29,False,0.0,10961.509999999998,1826.81,0.3023,0.2488,0.9456,35.0464
2023-01-14,1,Dallas,South,Food,Suave,2084.7,417.78,4.99,4.99,False,0.0,10961.509999999998,1826.81,0.1902,0.2287,0.9154,22.7737
2023-01-14,1,Dallas,South,Food,Pantene,2653.95,332.16,7.99,7.99,False,0.0,10961.509999999998,1826.81,0.2421,0.1818,0.9077,29.2382
2023-01-14,1,Dallas,South,Food,Private Label,1314.27,376.58,3.49,3.49,False,0.0,10961.509999999998,1826.81,0.1199,0.2061,0.8572,15.3321
2023-01-14,1,Dallas,South,Mass,Luminos,2202.31,339.34,6.49,6.49,False,0.0,14888.77,2499.6899999999996,0.1479,0.1358,0.7128,30.8966
2023-01-14,1,Dallas,South,Mass,Dove,4304.21,590.43,7.29,7.29,False,0.0,14888.77,2499.6899999999996,0.2891,0.2362,0.9509,45.2646
2023-01-14,1,Dallas,South,Mass,Suave,2968.82,594.95,4.99,4.99,False,0.0,14888.77,2499.6899999999996,0.1994,0.238,0.9104,32.6101
2023-01-14,1,Dallas,South,Mass,Pantene,3570.21,446.83,7.99,7.99,False,0.0,14888.77,2499.6899999999996,0.2398,0.1788,0.8933,39.9665
2023-01-14,1,Dallas,South,Mass,Private Label,1843.22,528.14,3.49,3.49,False,0.0,14888.77,2499.6899999999996,0.1238,0.2113,0.8377,22.0033
2023-01-14,1,Dallas,South,Drug,Luminos,995.48,153.39,6.49,6.49,False,0.0,7525.31,1316.65,0.1323,0.1165,0.6005,16.5775
2023-01-14,1,Dallas,South,Drug,Dove,1939.14,266.0,7.29,7.29,False,0.0,7525.31,1316.65,0.2577,0.202,0.9294,20.8644
2023-01-14,1,Dallas,South,Drug,Suave,1256.96,251.9,4.99,4.99,False,0.0,7525.31,1316.65,0.167,0.1913,0.9185,13.6849
2023-01-14,1,Dallas,South,Drug,Pantene,2379.47,343.69,7.99,6.9233,True,0.6675,7525.31,1316.65,0.3162,0.261,0.8913,26.6966
2023-01-14,1,Dallas,South,Drug,Private Label,954.26,301.67,3.49,3.1633,True,0.6242,7525.31,1316.65,0.1268,0.2291,0.869,10.9811
2023-01-14,1,Detroit,Midwest,Food,Luminos,1715.49,264.33,6.49,6.49,False,0.0,11489.01,2112.4300000000003,0.1493,0.1251,0.7186,23.8727
2023-01-14,1,Detroit,Midwest,Food,Dove,2874.14,394.26,7.29,7.29,False,0.0,11489.01,2112.4300000000003,0.2502,0.1866,0.9339,30.7757
2023-01-14,1,Detroit,Midwest,Food,Suave,2999.98,743.35,4.99,4.0358,True,0.7649,11489.01,2112.4300000000003,0.2611,0.3519,0.9035,33.204
2023-01-14,1,Detroit,Midwest,Food,Pantene,2520.92,315.51,7.99,7.99,False,0.0,11489.01,2112.4300000000003,0.2194,0.1494,0.8814,28.6013
2023-01-14,1,Detroit,Midwest,Food,Private Label,1378.48,394.98,3.49,3.49,False,0.0,11489.01,2112.4300000000003,0.12,0.187,0.8561,16.1019
2023-01-14,1,Detroit,Midwest,Mass,Luminos,3157.69,549.43,6.49,5.7472,True,0.6358,15829.7,2712.52,0.1995,0.2026,0.7164,44.0772
2023-01-14,1,Detroit,Midwest,Mass,Dove,4219.59,578.82,7.29,7.29,False,0.0,15829.7,2712.52,0.2666,0.2134,0.9235,45.6913
2023-01-14,1,Detroit,Midwest,Mass,Suave,2957.52,592.69,4.99,4.99,False,0.0,15829.7,2712.52,0.1868,0.2185,0.9168,32.2592
2023-01-14,1,Detroit,Midwest,Mass,Pantene,3612.02,452.07,7.99,7.99,False,0.0,15829.7,2712.52,0.2282,0.1667,0.8873,40.708
2023-01-14,1,Detroit,Midwest,Mass,Private Label,1882.88,539.51,3.49,3.49,False,0.0,15829.7,2712.52,0.1189,0.1989,0.8494,22.1672
2023-01-14,1,Detroit,Midwest,Drug,Luminos,1038.07,159.95,6.49,6.49,False,0.0,7612.79,1331.1100000000001,0.1364,0.1202,0.6013,17.2638
2023-01-14,1,Detroit,Midwest,Drug,Dove,2948.73,482.05,7.29,6.117,True,0.7314,7612.79,1331.1100000000001,0.3873,0.3621,0.9427,31.2796
2023-01-14,1,Detroit,Midwest,Drug,Suave,1253.83,251.27,4.99,4.99,False,0.0,7612.79,1331.1100000000001,0.1647,0.1888,0.8915,14.0643
2023-01-14,1,Detroit,Midwest,Drug,Pantene,1498.71,187.57,7.99,7.99,False,0.0,7612.79,1331.1100000000001,0.1969,0.1409,0.9117,16.4386
2023-01-14,1,Detroit,Midwest,Drug,Private Label,873.45,250.27,3.49,3.49,False,0.0,7612.79,1331.1100000000001,0.1147,0.188,0.8509,10.265
2023-01-14,1,Seattle,West,Food,Luminos,1735.08,267.35,6.49,6.49,False,0.0,11360.98,1951.3500000000001,0.1527,0.137,0.7176,24.1789
2023-01-14,1,Seattle,West,Food,Dove,2785.53,382.1,7.29,7.29,False,0.0,11360.98,1951.3500000000001,0.2452,0.1958,0.9351,29.7886
2023-01-14,1,Seattle,West,Food,Suave,2016.36,404.08,4.99,4.99,False,0.0,11360.98,1951.3500000000001,0.1775,0.2071,0.9124,22.0995
2023-01-14,1,Seattle,West,Food,Pantene,3517.04,523.33,7.99,6.7206,True,0.7944,11360.98,1951.3500000000001,0.3096,0.2682,0.8868,39.6599
2023-01-14,1,Seattle,West,Food,Private Label,1306.97,374.49,3.49,3.49,False,0.0,11360.98,1951.3500000000001,0.115,0.1919,0.8365,15.6243
2023-01-14,1,Seattle,West,Mass,Luminos,2213.53,341.07,6.49,6.49,False,0.0,15046.35,2530.8599999999997,0.1471,0.1348,0.7231,30.6117
2023-01-14,1,Seattle,West,Mass,Dove,4173.63,572.51,7.29,7.29,False,0.0,15046.35,2530.8599999999997,0.2774,0.2262,0.929,44.926
2023-01-14,1,Seattle,West,Mass,Suave,2745.22,550.15,4.99,4.99,False,0.0,15046.35,2530.8599999999997,0.1825,0.2174,0.9191,29.8686
2023-01-14,1,Seattle,West,Mass,Pantene,3887.91,486.6,7.99,7.99,False,0.0,15046.35,2530.8599999999997,0.2584,0.1923,0.8949,43.4452
2023-01-14,1,Seattle,West,Mass,Private Label,2026.06,580.53,3.49,3.49,False,0.0,15046.35,2530.8599999999997,0.1347,0.2294,0.8373,24.1975
2023-01-14,1,Seattle,West,Drug,Luminos,1000.68,154.19,6.49,6.49,False,0.0,8125.9,1492.76,0.1231,0.1033,0.5996,16.6891
2023-01-14,1,Seattle,West,Drug,Dove,2870.42,448.54,7.29,6.3995,True,0.5553,8125.9,1492.76,0.3532,0.3005,0.9301,30.8614
2023-01-14,1,Seattle,West,Drug,Suave,1837.48,447.62,4.99,4.105,True,0.7094,8125.9,1492.76,0.2261,0.2999,0.9069,20.2611
2023-01-14,1,Seattle,West,Drug,Pantene,1550.63,194.07,7.99,7.99,False,0.0,8125.9,1492.76,0.1908,0.13,0.9096,17.0474
2023-01-14,1,Seattle,West,Drug,Private Label,866.69,248.34,3.49,3.49,False,0.0,8125.9,1492.76,0.1067,0.1664,0.8584,10.0966
2023-01-21,2,New York,Northeast,Food,Luminos,1554.71,239.55,6.49,6.49,False,0.0,11740.289999999999,2169.94,0.1324,0.1104,0.7257,21.4236
2023-01-21,2,New York,Northeast,Food,Dove,3265.29,447.91,7.29,7.29,False,0.0,11740.289999999999,2169.94,0.2781,0.2064,0.9415,34.6818
2023-01-21,2,New York,Northeast,Food,Suave,3062.22,770.64,4.99,3.9736,True,0.8148,11740.289999999999,2169.94,0.2608,0.3551,0.9147,33.4779
2023-01-21,2,New York,Northeast,Food,Pantene,2439.14,305.27,7.99,7.99,False,0.0,11740.289999999999,2169.94,0.2078,0.1407,0.8886,27.4492
2023-01-21,2,New York,Northeast,Food,Private Label,1418.93,406.57,3.49,3.49,False,0.0,11740.289999999999,2169.94,0.1209,0.1874,0.8607,16.4858
2023-01-21,2,New York,Northeast,Mass,Luminos,2383.2,367.21,6.49,6.49,False,0.0,15433.09,2577.9,0.1544,0.1424,0.7149,33.3361
2023-01-21,2,New York,Northeast,Mass,Dove,4442.42,609.39,7.29,7.29,False,0.0,15433.09,2577.9,0.2879,0.2364,0.9487,46.8264
2023-01-21,2,New York,Northeast,Mass,Suave,2844.14,569.97,4.99,4.99,False,0.0,15433.09,2577.9,0.1843,0.2211,0.9252,30.7408
2023-01-21,2,New York,Northeast,Mass,Pantene,3842.29,480.89,7.99,7.99,False,0.0,15433.09,2577.9,0.249,0.1865,0.8963,42.8683
2023-01-21,2,New York,Northeast,Mass,Private Label,1921.04,550.44,3.49,3.49,False,0.0,15433.09,2577.9,0.1245,0.2135,0.8641,22.2317
2023-01-21,2,New York,Northeast,Drug,Luminos,1021.64,157.42,6.49,6.49,False,0.0,7155.19,1218.12,0.1428,0.1292,0.6068,16.8365
2023-01-21,2,New York,Northeast,Drug,Dove,1906.58,261.53,7.29,7.29,False,0.0,7155.19,1218.12,0.2665,0.2147,0.9557,19.9496
2023-01-21,2,New York,Northeast,Drug,Suave,1086.49,217.73,4.99,4.99,False,0.0,7155.19,1218.12,0.1518,0.1787,0.9062,11.9895
2023-01-21,2,New York,Northeast,Drug,Pantene,2276.14,333.78,7.99,6.8194,True,0.7326,7155.19,1218.12,0.3181,0.274,0.8982,25.3411
2023-01-21,2,New York,Northeast,Drug,Private Label,864.34,247.66,3.49,3.49,False,0.0,7155.19,1218.12,0.1208,0.2033,0.838,10.3143
2023-01-21,2,Los Angeles,West,Food,Luminos,1635.19,251.95,6.49,6.49,False,0.0,11893.3,2142.98,0.1375,0.1176,0.7208,22.6858
2023-01-21,2,Los Angeles,West,Food,Dove,3202.22,439.26,7.29,7.29,False,0.0,11893.3,2142.98,0.2692,0.205,0.9331,34.3181
2023-01-21,2,Los Angeles,West,Food,Suave,3037.25,728.41,4.99,4.1697,True,0.6575,11893.3,2142.98,0.2554,0.3399,0.9258,32.8068
2023-01-21,2,Los Angeles,West,Food,Pantene,2652.89,332.03,7.99,7.99,False,0.0,11893.3,2142.98,0.2231,0.1549,0.8846,29.9897
2023-01-21,2,Los Angeles,West,Food,Private Label,1365.75,391.33,3.49,3.49,False,0.0,11893.3,2142.98,0.1148,0.1826,0.8408,16.2435
2023-01-21,2,Los Angeles,West,Mass,Luminos,3124.28,550.28,6.49,5.6777,True,0.6954,16252.68,2770.3900000000003,0.1922,0.1986,0.7195,43.4229
2023-01-21,2,Los Angeles,West,Mass,Dove,4632.42,635.45,7.29,7.29,False,0.0,16252.68,2770.3900000000003,0.285,0.2294,0.9309,49.7628
2023-01-21,2,Los Angeles,West,Mass,Suave,2992.68,599.74,4.99,4.99,False,0.0,16252.68,2770.3900000000003,0.1841,0.2165,0.9132,32.7714
2023-01-21,2,Los Angeles,West,Mass,Pantene,3668.15,459.09,7.99,7.99,False,0.0,16252.68,2770.3900000000003,0.2257,0.1657,0.8843,41.4808
2023-01-21,2,Los Angeles,West,Mass,Private Label,1835.15,525.83,3.49,3.49,False,0.0,16252.68,2770.3900000000003,0.1129,0.1898,0.842,21.7951
2023-01-21,2,Los Angeles,West,Drug,Luminos,1325.66,234.55,6.49,5.6519,True,0.7174,6933.85,1248.57,0.1912,0.1879,0.6109,21.7001
2023-01-21,2,Los Angeles,West,Drug,Dove,1857.37,254.78,7.29,7.29,False,0.0,6933.85,1248.57,0.2679,0.2041,0.9486,19.5801
2023-01-21,2,Los Angeles,West,Drug,Suave,1262.52,253.01,4.99,4.99,False,0.0,6933.85,1248.57,0.1821,0.2026,0.903,13.9814
2023-01-21,2,Los Angeles,West,Drug,Pantene,1489.8,186.46,7.99,7.99,False,0.0,6933.85,1248.57,0.2149,0.1493,0.8842,16.8491
2023-01-21,2,Los Angeles,West,Drug,Private Label,998.5,319.77,3.49,3.1225,True,0.7019,6933.85,1248.57,0.144,0.2561,0.8442,11.8278
2023-01-21,2,Chicago,Midwest,Food,Luminos,2278.72,414.42,6.49,5.4985,True,0.8487,11582.23,1993.5700000000002,0.1967,0.2079,0.7217,31.5743
2023-01-21,2,Chicago,Midwest,Food,Dove,3284.65,450.57,7.29,7.29,False,0.0,11582.23,1993.5700000000002,0.2836,0.226,0.9466,34.6995
2023-01-21,2,Chicago,Midwest,Food,Suave,2093.5,419.54,4.99,4.99,False,0.0,11582.23,1993.5700000000002,0.1808,0.2104,0.9178,22.81
2023-01-21,2,Chicago,Midwest,Food,Pantene,2576.02,322.41,7.99,7.99,False,0.0,11582.23,1993.5700000000002,0.2224,0.1617,0.8942,28.8081
2023-01-21,2,Chicago,Midwest,Food,Private Label,1349.34,386.63,3.49,3.49,False,0.0,11582.23,1993.5700000000002,0.1165,0.1939,0.8422,16.0216
2023-01-21,2,Chicago,Midwest,Mass,Luminos,2560.08,394.47,6.49,6.49,False,0.0,16026.26,2691.27,0.1597,0.1466,0.7113,35.9916
2023-01-21,2,Chicago,Midwest,Mass,Dove,4674.5,641.22,7.29,7.29,False,0.0,16026.26,2691.27,0.2917,0.2383,0.9384,49.8135
2023-01-21,2,Chicago,Midwest,Mass,Suave,3023.94,606.0,4.99,4.99,False,0.0,16026.26,2691.27,0.1887,0.2252,0.9282,32.5785
2023-01-21,2,Chicago,Midwest,Mass,Pantene,3737.0,467.71,7.99,7.99,False,0.0,16026.26,2691.27,0.2332,0.1738,0.9002,41.513
2023-01-21,2,Chicago,Midwest,Mass,Private Label,2030.74,581.87,3.49,3.49,False,0.0,16026.26,2691.27,0.1267,0.2162,0.8479,23.9502
2023-01-21,2,Chicago,Midwest,Drug,Luminos,1383.6,244.09,6.49,5.6685,True,0.7033,6888.27,1181.93,0.2009,0.2065,0.5959,23.2187
2023-01-21,2,Chicago,Midwest,Drug,Dove,1864.38,255.74,7.29,7.29,False,0.0,6888.27,1181.93,0.2707,0.2164,0.9426,19.7791
2023-01-21,2,Chicago,Midwest,Drug,Suave,1255.94,251.69,4.99,4.99,False,0.0,6888.27,1181.93,0.1823,0.2129,0.9086,13.8228
2023-01-21,2,Chicago,Midwest,Drug,Pantene,1566.39,196.04,7.99,7.99,False,0.0,6888.27,1181.93,0.2274,0.1659,0.8861,17.6774
